QueryID,Tables,factorjoin_Estimate
477,MI MC,731467719.0
477,MI_IDX MC,5286200.0
477,T MC,5173.889693993463
477,MI_IDX MI,57025682.0
477,T MI,48086.4087580963
477,T MI_IDX,342.04152810254425
477,MI_IDX MC MI,3019542311.0
477,T MC MI,113052410339.24
477,T MC MI_IDX,5582866.106279605
477,T MI MI_IDX,493257659.8769455
477,T MC MI MI_IDX,3.950692804893408e+17
478,MI MC,47598300.0
478,MI_IDX MC,10685322.0
478,T MC,2455566.0
478,MI_IDX MI,3140400.0
478,T MI,749000.0
478,T MI_IDX,764188.0
478,MI_IDX MC MI,200505800.0
478,T MC MI,1771799490000.0
478,T MC MI_IDX,2804553582.0
478,T MI MI_IDX,7650788600.0
478,T MC MI MI_IDX,6.093046284774662e+18
479,MI MC,873100484.0
479,MI_IDX MC,10398417.0
479,T MC,8600.0
479,MI_IDX MI,57025682.0
479,T MI,44500.0
479,T MI_IDX,500.0
479,MI_IDX MC MI,3596483034.0
479,T MC MI,146459290000.0
479,T MC MI_IDX,18490000.0
479,T MI MI_IDX,495062500.0
479,T MC MI MI_IDX,7.006246285375e+17
480,MI MC,90802100.0
480,MI_IDX MC,5293800.0
480,T MC,396300.0
480,MI_IDX MI,5985100.0
480,T MI,1358700.0
480,T MI_IDX,26500.0
480,MI_IDX MC MI,379602300.0
480,T MC MI,3177474049500.0
480,T MC MI_IDX,462132800.0
480,T MI MI_IDX,13506962500.0
480,T MC MI MI_IDX,1.0495980080881392e+19
481,MI MC,873100484.0
481,MI_IDX MC,10423364.0
481,T MC,278800.0
481,MI_IDX MI,57242481.0
481,T MI,2326500.0
481,T MI_IDX,18000.0
481,MI_IDX MC MI,3619505343.0
481,T MC MI,5165483720000.0
481,T MC MI_IDX,349520000.0
481,T MI MI_IDX,21710764000.0
481,T MC MI MI_IDX,1.4239293446348e+19
482,MI MC,731467719.0
482,MI_IDX MC,5293800.0
482,T MC,1263000.0
482,MI_IDX MI,57167924.0
482,T MI,13431019.0
482,T MI_IDX,460600.0
482,MI_IDX MC MI,3026670191.0
482,T MC MI,28544680401471.0
482,T MC MI_IDX,1426290800.0
482,T MI MI_IDX,149408146324.0
482,T MC MI MI_IDX,1.1372611732136582e+20
483,MI MC,37483000.0
483,MI_IDX MC,5166200.0
483,T MC,11200.0
483,MI_IDX MI,2462800.0
483,T MI,95300.0
483,T MI_IDX,800.0
483,MI_IDX MC MI,158242200.0
483,T MC MI,178226088000.0
483,T MC MI_IDX,10086400.0
483,T MI MI_IDX,886542400.0
483,T MC MI MI_IDX,3.76430561789952e+17
484,MI MC,28331500.0
484,MI_IDX MC,5157700.0
484,T MC,1220900.0
484,MI_IDX MI,1866200.0
484,T MI,449300.0
484,T MI_IDX,454500.0
484,MI_IDX MC MI,118067200.0
484,T MC MI,1050078240700.0
484,T MC MI_IDX,1419797200.0
484,T MI MI_IDX,4563062700.0
484,T MC MI MI_IDX,3.519009455765447e+18
485,MI MC,31082200.0
485,MI_IDX MC,10685322.0
485,T MC,2070035.0
485,MI_IDX MI,2160700.0
485,T MI,365400.0
485,T MI_IDX,177075.0
485,MI_IDX MC MI,137707600.0
485,T MC MI,1001411496100.0
485,T MC MI_IDX,2333069020.0
485,T MI MI_IDX,4612610500.0
485,T MC MI MI_IDX,4.884855639838861e+18
486,MI MC,40419500.0
486,MI_IDX MC,10685322.0
486,T MC,5174.229050844991
486,MI_IDX MI,2694100.0
486,T MI,48039.93755517514
486,T MI_IDX,342.4881501966529
486,MI_IDX MC MI,172992900.0
486,T MC MI,112776670809.29488
486,T MC MI_IDX,5591852.966129181
486,T MI MI_IDX,493369760.8330379
486,T MC MI MI_IDX,3.950243822305509e+17
487,MI MC,165832700.0
487,MI_IDX MC,5176000.0
487,T MC,5174.196301722255
487,MI_IDX MI,10965700.0
487,T MI,48084.828652476426
487,T MI_IDX,342.25554441065816
487,MI_IDX MC MI,689631799.9999999
487,T MC MI,113099704217.77531
487,T MC MI_IDX,5588214.034699831
487,T MI MI_IDX,493879605.8739191
487,T MC MI MI_IDX,3.974043630712923e+17
488,MI MC,37492200.0
488,MI_IDX MC,10398417.0
488,T MC,5174.229050844991
488,MI_IDX MI,2406300.0
488,T MI,48084.59592803419
488,T MI_IDX,342.04152810254425
488,MI_IDX MC MI,153966400.0
488,T MC MI,113099232203.53554
488,T MC MI_IDX,5583022.969831255
488,T MI MI_IDX,493246542.903447
488,T MC MI MI_IDX,3.9506440878960704e+17
489,MI MC,464200.0
489,MI_IDX MC,5157700.0
489,T MC,12000.0
489,MI_IDX MI,29500.0
489,T MI,400.0
489,T MI_IDX,800.0
489,MI_IDX MC MI,1891600.0
489,T MC MI,576000000.0
489,T MC MI_IDX,11520000.0
489,T MI MI_IDX,2560000.0
489,T MC MI MI_IDX,884736000000000.0
490,MI MC,667332497.0
490,MI_IDX MC,5176000.0
490,T MC,448400.0
490,MI_IDX MI,57242481.0
490,T MI,4289937.0
490,T MI_IDX,29500.0
490,MI_IDX MC MI,2752322516.0
490,T MC MI,12405624063988.0
490,T MC MI_IDX,496969800.0
490,T MI MI_IDX,51060857479.0
490,T MC MI MI_IDX,6.204515725930252e+19
491,MI MC,8990700.0
491,MI_IDX MC,5166200.0
491,T MC,1234200.0
491,MI_IDX MI,555000.0
491,T MI,127600.0
491,T MI_IDX,461700.0
491,MI_IDX MC MI,35127200.0
491,T MC MI,421086597700.0
491,T MC MI_IDX,1422660200.0
491,T MI MI_IDX,1924798900.0
491,T MC MI MI_IDX,2.37905743834555e+18
492,MI MC,165832700.0
492,MI_IDX MC,5157700.0
492,T MC,83300.0
492,MI_IDX MI,10847600.0
492,T MI,626000.0
492,T MI_IDX,5500.0
492,MI_IDX MC MI,680910199.9999999
492,T MC MI,1393171811500.0
492,T MC MI_IDX,108623600.0
492,T MI MI_IDX,5941997100.0
492,T MC MI MI_IDX,4.130236032896756e+18
493,MI MC,40419500.0
493,MI_IDX MC,10685322.0
493,T MC,6000.0
493,MI_IDX MI,2694100.0
493,T MI,56300.0
493,T MI_IDX,400.0
493,MI_IDX MC MI,172992900.0
493,T MC MI,114108840000.0
493,T MC MI_IDX,5760000.0
493,T MI MI_IDX,507150400.0
493,T MC MI MI_IDX,2.466941833728e+17
494,MI MC,4491500.0
494,MI_IDX MC,5325100.0
494,T MC,1270800.0
494,MI_IDX MI,317400.0
494,T MI,68000.0
494,T MI_IDX,1365245.0
494,MI_IDX MC MI,20127000.0
494,T MC MI,192170682500.0
494,T MC MI_IDX,1438995000.0
494,T MI MI_IDX,923049700.0
494,T MC MI MI_IDX,1.0131752569656532e+18
495,MI MC,165855700.0
495,MI_IDX MC,10685322.0
495,T MC,275200.0
495,MI_IDX MI,11109400.0
495,T MI,2014200.0
495,T MI_IDX,18200.0
495,MI_IDX MC MI,697930100.0
495,T MC MI,4194913940000.0
495,T MC MI_IDX,284660000.0
495,T MI MI_IDX,18332326600.0
495,T MC MI MI_IDX,9.8370510657662e+18
496,MI_IDX MI,3128300.0
496,MK MI,63735.131224400015
496,T MI,748400.0
496,MK MI_IDX,412.5656453570236
496,T MI_IDX,415200.0
496,T MK,84.27155150499676
496,MK MI MI_IDX,280136.08689789625
496,T MI MI_IDX,7644469800.0
496,T MI MK,213283145.1259901
496,T MI_IDX MK,5946.105710056268
496,T MI MI_IDX MK,100743073220471.95
497,MI_IDX MI,49700.0
497,MK MI,471400.0
497,T MI,48084.59592803419
497,MK MI_IDX,1.0
497,T MI_IDX,1.0
497,T MK,136.2842481465895
497,MK MI MI_IDX,10.0
497,T MI MI_IDX,459106.5610177858
497,T MI MK,587591016.5776217
497,T MI_IDX MK,
497,T MI MI_IDX MK,10.0
498,MI_IDX MI,5618600.0
498,MK MI,14429700.0
498,T MI,1224200.0
498,MK MI_IDX,4010496.0
498,T MI_IDX,219600.0
498,T MK,107300.0
498,MK MI MI_IDX,57959700.0
498,T MI MI_IDX,12322000800.000002
498,T MI MK,73255424600.0
498,T MI_IDX MK,28067000.0
498,T MI MI_IDX MK,3.1318651943634515e+17
499,MI_IDX MI,1869800.0
499,MK MI,2502900.0
499,T MI,56300.0
499,MK MI_IDX,287500.0
499,T MI_IDX,400.0
499,T MK,100.0
499,MK MI MI_IDX,10838000.0
499,T MI MI_IDX,507150400.0
499,T MI MK,31696900.0
499,T MI_IDX MK,1600.0
499,T MI MI_IDX MK,1142102700800.0
500,MI_IDX MI,10847600.0
500,MK MI,143900.0
500,T MI,1791200.0
500,MK MI_IDX,1.0
500,T MI_IDX,17300.0
500,T MK,1.0
500,MK MI MI_IDX,10.0
500,T MI MI_IDX,17673626700.0
500,T MI MK,10.0
500,T MI_IDX MK,
500,T MI MI_IDX MK,10.0
501,MI_IDX MI,1351100.0
501,MK MI,66083.95344313461
501,T MI,287700.0
501,MK MI_IDX,418.5979889167162
501,T MI_IDX,33500.0
501,T MK,56.21532605500085
501,MK MI MI_IDX,292909.80278209434
501,T MI MI_IDX,2981487900.0
501,T MI MK,136167693.87143266
501,T MI_IDX MK,4496.202592076775
501,T MI MI_IDX MK,61326621806603.64
502,MI_IDX MI,57242481.0
502,MK MI,2310800.0
502,T MI,720100.0
502,MK MI_IDX,6300.0
502,T MI_IDX,5300.0
502,T MK,1.0
502,MK MI MI_IDX,9233300.0
502,T MI MI_IDX,6580867300.0
502,T MI MK,10.0
502,T MI_IDX MK,10.0
502,T MI MI_IDX MK,10.0
503,MI_IDX MI,10919100.0
503,MK MI,157100.0
503,T MI,2575100.0
503,MK MI_IDX,1300.0
503,T MI_IDX,427000.0
503,T MK,300.0
503,MK MI MI_IDX,672900.0
503,T MI MI_IDX,27380609700.0
503,T MI MK,241616300.0
503,T MI_IDX MK,25700.0
503,T MI MI_IDX MK,91506844464100.0
504,MI_IDX MI,738400.0
504,MK MI,77151.11913756402
504,T MI,55900.0
504,MK MI_IDX,418.5979889167162
504,T MI_IDX,8700.0
504,T MK,39.92024633449235
504,MK MI MI_IDX,332906.1465584127
504,T MI MI_IDX,657708900.0
504,T MI MK,114773588.29157332
504,T MI_IDX MK,3386.2608477168737
504,T MI MI_IDX MK,55662062662198.52
505,MI_IDX MI,57025682.0
505,MK MI,247968681.0
505,T MI,1708870.0
505,MK MI_IDX,3992480.0
505,T MI_IDX,11400.0
505,T MK,43900.0
505,MK MI MI_IDX,825929467.0
505,T MI MI_IDX,20134662000.0
505,T MI MK,871329255400.0
505,T MI_IDX MK,9178000.0
505,T MI MI_IDX MK,6.312366805026685e+17
506,MI_IDX MI,58719718.0
506,MK MI,5103500.0
506,T MI,13574228.0
506,MK MI_IDX,28900.0
506,T MI_IDX,1344370.0
506,T MK,6500.0
506,MK MI MI_IDX,22883300.0
506,T MI MI_IDX,153805415387.0
506,T MI MK,263717958500.0
506,T MI_IDX MK,5216200.0
506,T MI MI_IDX MK,3.018223956852552e+18
507,MI_IDX MI,5605700.0
507,MK MI,14429700.0
507,T MI,1345300.0
507,MK MI_IDX,4015808.0
507,T MI_IDX,461900.0
507,T MK,3095250.0
507,MK MI MI_IDX,56198200.0
507,T MI MI_IDX,14328746500.0
507,T MI MK,730744599600.0
507,T MI_IDX MK,745598600.0
507,T MI MI_IDX MK,6.071920499648302e+18
508,MI_IDX MI,5003999.999999999
508,MK MI,6525800.0
508,T MI,1205599.9999999998
508,MK MI_IDX,12219669.0
508,T MI_IDX,1047001.0
508,T MK,1196663.0
508,MK MI MI_IDX,29577600.0
508,T MI MI_IDX,11956069399.999998
508,T MI MK,148143162800.0
508,T MI_IDX MK,1291876002.0
508,T MI MI_IDX MK,9.755106231017466e+17
509,MI_IDX MI,57242481.0
509,MK MI,247968681.0
509,T MI,91900.0
509,MK MI_IDX,4010496.0
509,T MI_IDX,400.0
509,T MK,3100.0
509,MK MI MI_IDX,863177569.0
509,T MI MI_IDX,1351297600.0
509,T MI MK,81162312100.0
509,T MI_IDX MK,1537600.0
509,T MI MI_IDX MK,1.479829190026816e+17
510,MI_IDX MI,6009900.0
510,MK MI,565700.0
510,T MI,1382300.0
510,MK MI_IDX,3000.0
510,T MI_IDX,161400.0
510,T MK,500.0
510,MK MI MI_IDX,2367300.0
510,T MI MI_IDX,13970222300.0
510,T MI MK,6564937100.0
510,T MI_IDX MK,97700.0
510,T MI MI_IDX MK,1.19725087360993e+16
511,MI_IDX MI,2160700.0
511,MK MI,3585500.0
511,T MI,412300.0
511,MK MI_IDX,21400.0
511,T MI_IDX,255546.0
511,T MK,4300.0
511,MK MI MI_IDX,16086900.0
511,T MI MI_IDX,5649731000.0
511,T MI MK,98817802000.0
511,T MI_IDX MK,2942800.0
511,T MI MI_IDX MK,5.258524888785688e+17
512,MI_IDX MI,57025682.0
512,MK MI,112700.0
512,T MI,11098908.0
512,MK MI_IDX,1000.0
512,T MI_IDX,81500.0
512,T MK,200.0
512,MK MI MI_IDX,563500.0
512,T MI MI_IDX,111905753187.0
512,T MI MK,1201495300.0
512,T MI_IDX MK,77500.00000000001
512,T MI MI_IDX MK,2008370775462500.0
513,MI_IDX MI,57025682.0
513,MK MI,1101300.0
513,T MI,13434510.0
513,MK MI_IDX,6900.0
513,T MI_IDX,451500.0
513,T MK,1500.0
513,MK MI MI_IDX,4343000.0
513,T MI MI_IDX,149022867782.0
513,T MI MK,14717404800.0
513,T MI_IDX MK,638700.0
513,T MI MI_IDX MK,3.06491516341441e+16
514,MI_IDX MI,2160700.0
514,MK MI,77539.3624348741
514,T MI,450200.0
514,MK MI_IDX,446.2641994902662
514,T MI_IDX,1192935.0
514,T MK,88.19283233825456
514,MK MI MI_IDX,350825.62084293965
514,T MI MI_IDX,6379284100.0
514,T MI MK,237994806.1325064
514,T MI_IDX MK,6033.684647037539
514,T MI MI_IDX MK,119171262193650.92
515,MI_IDX MI,5605700.0
515,MK MI,14429700.0
515,T MI,1267800.0
515,MK MI_IDX,4015808.0
515,T MI_IDX,279900.0
515,T MK,201961.0
515,MK MI MI_IDX,56198200.0
515,T MI MI_IDX,13173987600.0
515,T MI MK,152595837700.0
515,T MI_IDX MK,74425900.0
515,T MI MI_IDX MK,1.686912485889253e+18
516,MI_IDX MI,57025682.0
516,MK MI,247968681.0
516,T MI,13769531.0
516,MK MI_IDX,3992480.0
516,T MI_IDX,454900.0
516,T MK,2892150.0
516,MK MI MI_IDX,825929467.0
516,T MI MI_IDX,152279136444.0
516,T MI MK,17551248737606.0
516,T MI_IDX MK,812995056.0
516,T MI MI_IDX MK,1.2061593906410852e+20
517,MI_IDX MI,57167924.0
517,MK MI,78807.27237158842
517,T MI,1232900.0
517,MK MI_IDX,412.5656453570236
517,T MI_IDX,8100.0
517,T MK,33.06708989750062
517,MK MI MI_IDX,330225.64407495246
517,T MI MI_IDX,14523769700.0
517,T MI MK,99612356.55861042
517,T MI_IDX MK,2736.712032172201
517,T MI MI_IDX MK,51941330309633.52
518,MI_IDX MI,2615600.0
518,MK MI,3156900.0
518,T MI,257600.0
518,MK MI_IDX,20700.0
518,T MI_IDX,12500.0
518,T MK,1800.0
518,MK MI MI_IDX,14334500.0
518,T MI MI_IDX,2442747300.0
518,T MI MK,2306702200.0
518,T MI_IDX MK,213500.0
518,T MI MI_IDX MK,1114281825021500.0
519,MI_IDX MI,10847600.0
519,MK MI,678000.0
519,T MI,48084.828652476426
519,MK MI_IDX,2100.0
519,T MI_IDX,342.04152810254425
519,T MK,35.096973791209315
519,MK MI MI_IDX,2191900.0
519,T MI MI_IDX,493257659.8769455
519,T MI MK,891099829.599828
519,T MI_IDX MK,13638.38418676176
519,T MI MI_IDX MK,1924624259113802.5
520,MI_IDX MI,10919100.0
520,MK MI,441900.0
520,T MI,2627700.0
520,MK MI_IDX,2700.0
520,T MI_IDX,461700.0
520,T MK,600.0
520,MK MI MI_IDX,2009300.0
520,T MI MI_IDX,28202626400.0
520,T MI MK,16246160600.0
520,T MI_IDX MK,522600.0
520,T MI MI_IDX MK,9.708478510403362e+16
521,MI_IDX MI,654100.0
521,MK MI,551300.0
521,T MI,129500.0
521,MK MI_IDX,3900.0
521,T MI_IDX,1365245.0
521,T MK,600.0
521,MK MI MI_IDX,2400900.0
521,T MI MI_IDX,2201321900.0
521,T MI MK,16818689100.0
521,T MI_IDX MK,757700.0
521,T MI MI_IDX MK,8.472922212731347e+16
522,MI_IDX MI,2049300.0
522,MK MI,652300.0
522,T MI,475600.0
522,MK MI_IDX,4100.0
522,T MI_IDX,461900.0
522,T MK,900.0
522,MK MI MI_IDX,2960600.0
522,T MI MI_IDX,6466047800.0
522,T MI MK,32645929800.0
522,T MI_IDX MK,915700.0
522,T MI MI_IDX MK,2.163683130446495e+17
523,MI_IDX MI,57242481.0
523,MK MI,247968681.0
523,T MI,13737508.0
523,MK MI_IDX,4010496.0
523,T MI_IDX,451900.0
523,T MK,2223166.0
523,MK MI MI_IDX,863177569.0
523,T MI MI_IDX,152727692648.0
523,T MI MK,16391091681986.0
523,T MI_IDX MK,759633100.0
523,T MI MI_IDX MK,1.2174594072475496e+20
524,MI_IDX MI,4920600.0
524,MK MI,5552700.0
524,T MI,225200.0
524,MK MI_IDX,4010496.0
524,T MI_IDX,1600.0
524,T MK,400.0
524,MK MI MI_IDX,24495000.0
524,T MI MI_IDX,2028601600.0
524,T MI MK,126787600.0
524,T MI_IDX MK,6400.0
524,T MI MI_IDX MK,4568410803200.0
525,MI_IDX MI,2462800.0
525,MK MI,1584600.0
525,T MI,326500.0
525,MK MI_IDX,22900.0
525,T MI_IDX,19300.0
525,T MK,4800.0
525,MK MI MI_IDX,7353000.0
525,T MI MI_IDX,3495392300.0
525,T MI MK,6621218100.0
525,T MI_IDX MK,450000.0
525,T MI MI_IDX MK,1.08923772166566e+16
526,MI_IDX MI,57025682.0
526,MK MI,9781300.0
526,T MI,12261612.0
526,MK MI_IDX,65200.0
526,T MI_IDX,207800.0
526,T MK,14800.0
526,MK MI MI_IDX,41143900.0
526,T MI MI_IDX,126477489387.0
526,T MI MK,105824537200.0
526,T MI_IDX MK,3126600.0
526,T MI MI_IDX MK,4.19387203546868e+17
527,MI_IDX MI,57167924.0
527,MK MI,91900.0
527,T MI,56300.0
527,MK MI_IDX,500.0
527,T MI_IDX,400.0
527,T MK,1.0
527,MK MI MI_IDX,459500.0
527,T MI MI_IDX,507150400.0
527,T MI MK,10.0
527,T MI_IDX MK,10.0
527,T MI MI_IDX MK,10.0
528,MI_IDX MI,58719718.0
528,MK MI,247968681.0
528,T MI,739905.0
528,MK MI_IDX,12219669.0
528,T MI_IDX,5700.0
528,T MK,22000.0
528,MK MI MI_IDX,1146531426.0
528,T MI MI_IDX,9185005575.0
528,T MI MK,654536873760.0
528,T MI_IDX MK,29565400.0
528,T MI MI_IDX MK,5.365496081564469e+18
529,MI_IDX MI,58719718.0
529,MK MI,19793039.0
529,T MI,13527442.0
529,MK MI_IDX,138300.0
529,T MI_IDX,1155061.0
529,T MK,32000.0
529,MK MI MI_IDX,85221456.0
529,T MI MI_IDX,153234285733.0
529,T MI MK,443102443957.0
529,T MI_IDX MK,9984400.0
529,T MI MI_IDX MK,4.826025261715382e+18
530,MI_IDX MI,57025682.0
530,MK MI,59300.0
530,T MI,13737508.0
530,MK MI_IDX,1.0
530,T MI_IDX,454600.0
530,T MK,100.0
530,MK MI MI_IDX,10.0
530,T MI MI_IDX,151860685544.0
530,T MI MK,3516490000.0
530,T MI_IDX MK,
530,T MI MI_IDX MK,10.0
531,MI_IDX MI,532000.0
531,MK MI,174900.0
531,T MI,15000.0
531,MK MI_IDX,900.0
531,T MI_IDX,400.0
531,T MK,1.0
531,MK MI MI_IDX,782600.0
531,T MI MI_IDX,135120000.0
531,T MI MK,10.0
531,T MI_IDX MK,10.0
531,T MI MI_IDX MK,10.0
532,MI_IDX MI,2462800.0
532,MK MI,1591600.0
532,T MI,552900.0
532,MK MI_IDX,9500.0
532,T MI_IDX,461500.0
532,T MK,1900.0
532,MK MI MI_IDX,5769400.0
532,T MI MI_IDX,7970897400.0
532,T MI MK,54705963100.0
532,T MI_IDX MK,1551000.0
532,T MI MI_IDX MK,4.049370841983404e+17
533,MI_IDX MI,3140400.0
533,MK MI,5154700.0
533,T MI,748100.0
533,MK MI_IDX,12219669.0
533,T MI_IDX,674416.0
533,T MK,902977.0
533,MK MI MI_IDX,23516300.0
533,T MI MI_IDX,7635959800.0
533,T MI MK,104740714400.0
533,T MI_IDX MK,1099242839.0
533,T MI MI_IDX MK,5.655417676080208e+17
534,MI_IDX MI,57242481.0
534,MK MI,1011100.0
534,T MI,117038.0
534,MK MI_IDX,2700.0
534,T MI_IDX,800.0
534,T MK,1.0
534,MK MI MI_IDX,2364900.0
534,T MI MI_IDX,1014300800.0
534,T MI MK,10.0
534,T MI_IDX MK,10.0
534,T MI MI_IDX MK,10.0
535,MI_IDX MI,720200.0
535,MK MI,14394900.0
535,T MI,165900.0
535,MK MI_IDX,4015808.0
535,T MI_IDX,461900.0
535,T MK,3095250.0
535,MK MI MI_IDX,47396700.0
535,T MI MI_IDX,2443471600.0
535,T MI MK,1181938218200.0
535,T MI_IDX MK,745598600.0
535,T MI MI_IDX MK,7.973152987174035e+18
536,MI_IDX MI,58719718.0
536,MK MI,247968681.0
536,T MI,48086.4087580963
536,MK MI_IDX,12219669.0
536,T MI_IDX,342.4881501966529
536,T MK,272.2976040931657
536,MK MI MI_IDX,1146531426.0
536,T MI MI_IDX,494653712.3222925
536,T MI MK,9667850138.897692
536,T MI_IDX MK,249576.75449074325
536,T MI MI_IDX MK,1.393535797321985e+17
537,MI_IDX MI,57167924.0
537,MK MI,1058700.0
537,T MI,12480924.0
537,MK MI_IDX,5400.0
537,T MI_IDX,313800.0
537,T MK,700.0
537,MK MI MI_IDX,3685700.0
537,T MI MI_IDX,136400189059.0
537,T MI MK,12807421100.0
537,T MI_IDX MK,398000.0
537,T MI MI_IDX MK,2.65810149393344e+16
538,MI_IDX MI,2665300.0
538,MK MI,944000.0
538,T MI,549900.0
538,MK MI_IDX,5000.0
538,T MI_IDX,40700.0
538,T MK,500.0
538,MK MI MI_IDX,4109400.0
538,T MI MI_IDX,5486271800.0
538,T MI MK,9546302600.0
538,T MI_IDX MK,195200.0
538,T MI MI_IDX MK,1.78531452720384e+16
539,MI_IDX MI,720200.0
539,MK MI,460200.0
539,T MI,30300.0
539,MK MI_IDX,3700.0
539,T MI_IDX,1200.0
539,T MK,100.0
539,MK MI MI_IDX,2146200.0
539,T MI MI_IDX,272942400.0
539,T MI MK,17058900.0
539,T MI_IDX MK,1600.0
539,T MI MI_IDX MK,614666284800.0
540,MI_IDX MI,61600.0
540,MK MI,383600.0
540,T MI,4500.0
540,MK MI_IDX,22900.0
540,T MI_IDX,69700.0
540,T MK,3600.0
540,MK MI MI_IDX,1486900.0
540,T MI MI_IDX,42639700.0
540,T MI MK,529689200.0
540,T MI_IDX MK,684600.0
540,T MI MI_IDX MK,427266523476900.0
541,MI_IDX MI,11109400.0
541,MK MI,90400.0
541,T MI,2594600.0
541,MK MI_IDX,900.0
541,T MI_IDX,1275031.0
541,T MK,200.0
541,MK MI MI_IDX,406100.0
541,T MI MI_IDX,28137947000.0
541,T MI MK,1589785200.0
541,T MI_IDX MK,129700.0
541,T MI MI_IDX MK,2867449052700900.0
542,MI_IDX MI,10965700.0
542,MK MI,78552.30043347269
542,T MI,48084.828652476426
542,MK MI_IDX,418.5979889167162
542,T MI_IDX,342.25554441065816
542,T MK,44.83045622656947
542,MK MI MI_IDX,334658.1556522758
542,T MI MI_IDX,493879605.8739191
542,T MI MK,111116200.9977853
542,T MI_IDX MK,3799.555337648561
542,T MI MI_IDX MK,52032842134892.33
543,MI_IDX MI,5985100.0
543,MK MI,1141100.0
543,T MI,1434000.0
543,MK MI_IDX,8200.0
543,T MI_IDX,457900.0
543,T MK,1600.0
543,MK MI MI_IDX,5207800.0
543,T MI MI_IDX,14785073100.0
543,T MI MK,27870592700.0
543,T MI_IDX MK,1171000.0
543,T MI MI_IDX MK,1.64360244534597e+17
544,MI_IDX MI,2615600.0
544,MK MI,59300.0
544,T MI,48084.59592803419
544,MK MI_IDX,500.0
544,T MI_IDX,342.4881501966529
544,T MK,1.9863054876138704
544,MK MI MI_IDX,296500.0
544,T MI MI_IDX,494594671.7368742
544,T MI MK,62863410.457253695
544,T MI_IDX MK,4469.187347131208
544,T MI MI_IDX MK,419377527012953.7
545,MI_IDX MI,58719718.0
545,MK MI,3365400.0
545,T MI,48086.4087580963
545,MK MI_IDX,19400.0
545,T MI_IDX,342.4881501966529
545,T MK,132.371874990112
545,MK MI MI_IDX,15497300.0
545,T MI MI_IDX,494653712.3222925
545,T MI MK,3269801301.3716664
545,T MI_IDX MK,101929.24761659165
545,T MI MI_IDX MK,1.8863819292303144e+16
546,MI_IDX MI,33700.0
546,MK MI,145300.0
546,T MI,2400.0
546,MK MI_IDX,11200.0
546,T MI_IDX,89600.0
546,T MK,1300.0
546,MK MI MI_IDX,687800.0
546,T MI MI_IDX,18517200.0
546,T MI MK,66996700.000000015
546,T MI_IDX MK,155400.0
546,T MI MI_IDX MK,29878737414400.004
547,MI_IDX MI,10919100.0
547,MK MI,5105900.0
547,T MI,48084.828652476426
547,MK MI_IDX,63300.0
547,T MI_IDX,342.1729201142896
547,T MK,218.87551852777665
547,MK MI MI_IDX,21971800.0
547,T MI MI_IDX,493580642.167976
547,T MI MK,2726378723.2061152
547,T MI_IDX MK,75889.63221311294
547,T MI MI_IDX MK,1.1124861352702684e+16
548,MI_IDX MI,5593800.0
548,MK MI,749200.0
548,T MI,1271400.0
548,MK MI_IDX,5700.0
548,T MI_IDX,194400.0
548,T MK,1000.0
548,MK MI MI_IDX,3198500.0
548,T MI MI_IDX,13248427900.0
548,T MI MK,4486980000.0
548,T MI_IDX MK,355900.0
548,T MI MI_IDX MK,7024041061337700.0
549,MI_IDX MI,57167924.0
549,MK MI,247968681.0
549,T MI,1316000.0
549,MK MI_IDX,4015808.0
549,T MI_IDX,9600.0
549,T MK,12200.0
549,MK MI MI_IDX,839026272.0
549,T MI MI_IDX,13296626300.0
549,T MI MK,121488114800.0
549,T MI_IDX MK,3921500.0
549,T MI MI_IDX MK,1.989519531319611e+17
550,MI_IDX MI,288200.0
550,MK MI,65734.21927394986
550,T MI,7299.999999999999
550,MK MI_IDX,403.88202293138926
550,T MI_IDX,500.0
550,T MK,9.010130572312129
550,MK MI MI_IDX,281515.51345843106
550,T MI MI_IDX,81212499.99999999
550,T MI MK,16058079.959238978
550,T MI_IDX MK,2027.2793787702285
550,T MI MI_IDX MK,8039076279594.014
551,MI MC,667332497.0
551,MK MC,122200.0
551,T MC,328300.0
551,MK MI,1365500.0
551,T MI,3172452.0
551,T MK,700.0
551,MK MC MI,92449400.0
551,T MC MI,9534903435782.0
551,T MC MK,72541800.0
551,T MI MK,16490204800.0
551,T MC MI MK,2.4166929265238567e+20
552,MI MC,20376100.0
552,MK MC,38203198.0
552,T MC,731160.0
552,MK MI,4484900.0
552,T MI,275400.0
552,T MK,77200.0
552,MK MC MI,281751000.0
552,T MC MI,627487887900.0
552,T MC MK,16246409720.0
552,T MI MK,26010289300.0
552,T MC MI MK,3.4801951077224684e+20
553,MI MC,31077600.0
553,MK MC,6273.795041037329
553,T MC,336000.0
553,MK MI,77539.3624348741
553,T MI,301400.0
553,T MK,47.655025608265376
553,MK MC MI,4914675.655503069
553,T MC MI,882990015400.0
553,T MC MK,1025032.513857995
553,T MI MK,152438242.72072056
553,T MC MI MK,3.748346187695398e+17
554,MI MC,873100484.0
554,MK MC,19200.0
554,T MC,5174.229050844991
554,MK MI,201700.0
554,T MI,48086.4087580963
554,T MK,1.4001436531567306
554,MK MC MI,22032300.0
554,T MC MI,113107544413.6616
554,T MC MK,1057680.3812187738
554,T MI MK,114777289.74904996
554,T MC MI MK,2.4434860840988803e+19
