QueryID,Tables,mssql_Estimate
514,MI_IDX MK T,11.5587
514,MI MI_IDX MK,105.897
514,MI MI_IDX MK T,24.9009
515,MI T,569745.0
515,MK T,812061.0
515,MI_IDX T,405377.0
515,MI MK,14431900.0
515,MI MI_IDX,3064040.0
515,MI_IDX MK,4366430.0
515,MI MK T,5407750.0
515,MI MI_IDX T,1148230.0
515,MI_IDX MK T,3848140.0
515,MI MI_IDX MK,29085200.0
515,MI MI_IDX MK T,10899500.0
516,MI T,3818370.0
516,MK T,1165010.0
516,MI_IDX T,118466.0
516,MI MK,140747000.0
516,MI MI_IDX,29884000.0
516,MI_IDX MK,4366710.0
516,MI MK T,36242200.0
516,MI MI_IDX T,7695860.0
516,MI_IDX MK T,1124570.0
516,MI MI_IDX MK,283672000.0
516,MI MI_IDX MK T,73054900.0
517,MI T,329276.0
517,MK T,1.0
517,MI_IDX T,24022.7
517,MI MK,1954.32
517,MI MI_IDX,29882100.0
517,MI_IDX MK,60.6292
517,MI MK T,31.1077
517,MI MI_IDX T,1560580.0
517,MI_IDX MK T,3.16732
517,MI MI_IDX MK,3938.62
517,MI MI_IDX MK T,205.757
518,MI T,39146.3
518,MK T,158.279
518,MI_IDX T,219346.0
518,MI MK,5941.67
518,MI MI_IDX,3502000.0
518,MI_IDX MK,14157.0
518,MI MK T,192.333
518,MI MI_IDX T,236690.0
518,MI_IDX MK T,458.331
518,MI MI_IDX MK,35908.3
518,MI MI_IDX MK T,1163.07
519,MI T,316.852
519,MK T,1.0
519,MI_IDX T,113.423
519,MI MK,496.613
519,MI MI_IDX,6090940.0
519,MI_IDX MK,75.594
519,MI MK T,1.0
519,MI MI_IDX T,638.603
519,MI_IDX MK T,1.0
519,MI MI_IDX MK,1000.44
519,MI MI_IDX MK T,1.0
520,MI T,592477.0
520,MK T,21.4169
520,MI_IDX T,90180.5
520,MI MK,692.731
520,MI MI_IDX,6090560.0
520,MI_IDX MK,105.44
520,MI MK T,135.791
520,MI MI_IDX T,1194040.0
520,MI_IDX MK T,20.6715
520,MI MI_IDX MK,1395.44
520,MI MI_IDX MK T,273.703
521,MI T,33193.0
521,MK T,45.3109
521,MI_IDX T,370505.0
521,MI MK,43.7832
521,MI MI_IDX,747540.0
521,MI_IDX MK,488.713
521,MI MK T,11.7531
521,MI MI_IDX T,200694.0
521,MI_IDX MK T,131.208
521,MI MI_IDX MK,264.603
521,MI MI_IDX MK T,71.0729
522,MI T,123819.0
522,MK T,29.7312
522,MI_IDX T,115833.0
522,MI MK,121.815
522,MI MI_IDX,990957.0
522,MI_IDX MK,113.957
522,MI MK T,30.6707
522,MI MI_IDX T,249536.0
522,MI_IDX MK T,28.6964
522,MI MI_IDX MK,245.384
522,MI MI_IDX MK T,61.8207
523,MI T,3602350.0
523,MK T,1099100.0
523,MI_IDX T,111765.0
523,MI MK,140747000.0
523,MI MI_IDX,29884300.0
523,MI_IDX MK,4366760.0
523,MI MK T,34191800.0
523,MI MI_IDX T,7260560.0
523,MI_IDX MK T,1060960.0
523,MI MI_IDX MK,283675000.0
523,MI MI_IDX MK T,68922700.0
524,MI T,3342.56
524,MK T,6752.66
524,MI_IDX T,3371.15
524,MI MK,10182100.0
524,MI MI_IDX,2161920.0
524,MI_IDX MK,4366760.0
524,MI MK T,31726.0
524,MI MI_IDX T,6736.88
524,MI_IDX MK T,32001.5
524,MI MI_IDX MK,20521900.0
524,MI MI_IDX MK T,63949.8
525,MI T,22890.5
525,MK T,11.3068
525,MI_IDX T,42751.7
525,MI MK,725.873
525,MI MI_IDX,1167280.0
525,MI_IDX MK,576.479
525,MI MK T,13.7395
525,MI MI_IDX T,46132.1
525,MI_IDX MK T,10.9133
525,MI MI_IDX MK,1462.2
525,MI MI_IDX MK T,27.6938
526,MI T,10810400.0
526,MK T,5016.41
526,MI_IDX T,30296.8
526,MI MK,446889.0
526,MI MI_IDX,29884000.0
526,MI_IDX MK,13864.8
526,MI MK T,156049.0
526,MI MI_IDX T,1968160.0
526,MI_IDX MK T,4842.13
526,MI MI_IDX MK,900693.0
526,MI MI_IDX MK T,314557.0
527,MI T,4120.16
527,MK T,1.0
527,MI_IDX T,300.591
527,MI MK,11843.0
527,MI MI_IDX,29882100.0
527,MI_IDX MK,367.407
527,MI MK T,31.1077
527,MI MI_IDX T,19527.2
527,MI_IDX MK T,1.0
527,MI MI_IDX MK,23867.7
527,MI MI_IDX MK T,15.5974
528,MI T,834647.0
528,MK T,121981.0
528,MI_IDX T,182686.0
528,MI MK,140747000.0
528,MI MI_IDX,89650500.0
528,MI_IDX MK,13099900.0
528,MI MK T,3794560.0
528,MI MI_IDX T,5046510.0
528,MI_IDX MK T,353224.0
528,MI MI_IDX MK,850603000.0
528,MI MI_IDX MK T,22946300.0
529,MI T,2458430.0
529,MK T,25884.1
529,MI_IDX T,228816.0
529,MI MK,915929.0
529,MI MI_IDX,89650500.0
529,MI_IDX MK,85249.1
529,MI MK T,805194.0
529,MI MI_IDX T,14864400.0
529,MI_IDX MK T,74953.0
529,MI MI_IDX MK,5535400.0
529,MI MI_IDX MK T,4869140.0
530,MI T,3552090.0
530,MK T,80.5427
530,MI_IDX T,110205.0
530,MI MK,10459.9
530,MI MI_IDX,29884000.0
530,MI_IDX MK,324.522
530,MI MK T,2505.5
530,MI MI_IDX T,7159180.0
530,MI_IDX MK T,77.7444
530,MI MI_IDX MK,21081.7
530,MI MI_IDX MK T,5050.47
531,MI T,30.5805
531,MK T,1.0
531,MI_IDX T,267.579
531,MI MK,4.24522
531,MI MI_IDX,249184.0
531,MI_IDX MK,15.7955
531,MI MK T,1.0
531,MI MI_IDX T,61.6338
531,MI_IDX MK T,1.0
531,MI MI_IDX MK,8.55213
531,MI MI_IDX MK T,1.0
532,MI T,99277.1
532,MK T,1096.49
532,MI_IDX T,78844.6
532,MI MK,1466.12
532,MI MI_IDX,1167280.0
532,MI_IDX MK,1164.38
532,MI MK T,1332.4
532,MI MI_IDX T,200076.0
532,MI_IDX MK T,1058.32
532,MI MI_IDX MK,2953.36
532,MI MI_IDX MK T,2685.63
533,MI T,111533.0
533,MK T,3554890.0
533,MI_IDX T,204504.0
533,MI MK,7144490.0
533,MI MI_IDX,4550760.0
533,MI_IDX MK,13099900.0
533,MI MK T,1058620.0
533,MI MI_IDX T,674362.0
533,MI_IDX MK T,1941310.0
533,MI MI_IDX MK,43177600.0
533,MI MI_IDX MK T,6401370.0
534,MI T,20101.4
534,MK T,1.0
534,MI_IDX T,1466.63
534,MI MK,25374.3
534,MI MI_IDX,29884300.0
534,MI_IDX MK,787.251
534,MI MK T,31.1077
534,MI MI_IDX T,95275.9
534,MI_IDX MK T,1.0
534,MI MI_IDX MK,51141.8
534,MI MI_IDX MK T,62.7062
535,MI T,52386.4
535,MK T,1214560.0
535,MI_IDX T,123496.0
535,MI MK,1852220.0
535,MI MI_IDX,393246.0
535,MI_IDX MK,4366430.0
535,MI MK T,497227.0
535,MI MI_IDX T,105576.0
535,MI_IDX MK T,1172320.0
535,MI MI_IDX MK,3732870.0
535,MI MI_IDX MK T,1002180.0
536,MI T,1298.49
536,MK T,189.771
536,MI_IDX T,284.212
536,MI MK,140747000.0
536,MI MI_IDX,89650500.0
536,MI_IDX MK,13099900.0
536,MI MK T,5903.35
536,MI MI_IDX T,7851.05
536,MI_IDX MK T,549.525
536,MI MI_IDX MK,850603000.0
536,MI MI_IDX MK T,35698.5
537,MI T,1709530.0
537,MK T,100.99
537,MI_IDX T,53035.2
537,MI MK,5139.15
537,MI MI_IDX,29882100.0
537,MI_IDX MK,159.433
537,MI MK T,3141.58
537,MI MI_IDX T,3445310.0
537,MI_IDX MK T,97.4756
537,MI MI_IDX MK,10357.2
537,MI MI_IDX MK T,6332.26
538,MI T,41997.3
538,MK T,12.8505
538,MI_IDX T,73817.2
538,MI MK,507.763
538,MI MI_IDX,1240510.0
538,MI_IDX MK,379.51
538,MI MK T,16.5937
538,MI MI_IDX T,84644.8
538,MI_IDX MK T,12.4041
538,MI MI_IDX MK,1022.92
538,MI MI_IDX MK T,33.4493
539,MI T,840.659
539,MK T,1.0
539,MI_IDX T,4660.45
539,MI MK,67.6309
539,MI MI_IDX,393246.0
539,MI_IDX MK,159.433
539,MI MK T,1.0
539,MI MI_IDX T,1694.21
539,MI_IDX MK T,1.61583
539,MI MI_IDX MK,136.236
539,MI MI_IDX MK T,1.38072
540,MI T,3357.57
540,MK T,561.326
540,MI_IDX T,220003.0
540,MI MK,199.598
540,MI MI_IDX,33271.3
540,MI_IDX MK,5561.4
540,MI MK T,40.5504
540,MI MI_IDX T,6766.63
540,MI_IDX MK T,541.79
540,MI MI_IDX MK,402.07
540,MI MI_IDX MK T,81.7847
541,MI T,866508.0
541,MK T,72.4559
541,MI_IDX T,395690.0
541,MI MK,1602.43
541,MI MI_IDX,18272500.0
541,MI_IDX MK,731.75
541,MI MK T,459.396
541,MI MI_IDX T,5239150.0
541,MI_IDX MK T,209.812
541,MI MI_IDX MK,9684.28
541,MI MI_IDX MK T,2778.04
542,MI T,209.827
542,MK T,1.0
542,MI_IDX T,75.1121
542,MI MK,53.1058
542,MI MI_IDX,6091010.0
542,MI_IDX MK,8.0838
542,MI MK T,1.0
542,MI MI_IDX T,422.903
542,MI_IDX MK T,1.0
542,MI MI_IDX MK,106.984
542,MI MI_IDX MK T,1.0
543,MI T,305582.0
543,MK T,1102.55
543,MI_IDX T,79280.4
543,MI MK,4488.02
543,MI MI_IDX,3573220.0
543,MI_IDX MK,1164.38
543,MI MK T,4101.23
543,MI MI_IDX T,615849.0
543,MI_IDX MK T,1064.17
543,MI MI_IDX MK,9040.68
543,MI MI_IDX MK T,8266.55
544,MI T,39.9554
544,MK T,1.0
544,MI_IDX T,223.879
544,MI MK,10.178
544,MI MI_IDX,3502000.0
544,MI_IDX MK,24.2507
544,MI MK T,1.0
544,MI MI_IDX T,241.581
544,MI_IDX MK T,2.89572
544,MI MI_IDX MK,61.5103
544,MI MI_IDX MK T,1.0
545,MI T,6621.0
545,MK T,1.0
545,MI_IDX T,1449.19
545,MI MK,103446.0
545,MI MI_IDX,89650500.0
545,MI_IDX MK,9628.17
545,MI MK T,31.1077
545,MI MI_IDX T,40032.4
545,MI_IDX MK T,2.89572
545,MI MI_IDX MK,625177.0
545,MI MI_IDX MK T,188.113
546,MI T,3511.79
546,MK T,102.246
546,MI_IDX T,683769.0
546,MI MK,35.4331
546,MI MI_IDX,100780.0
546,MI_IDX MK,2933.7
546,MI MK T,3.57548
546,MI MI_IDX T,21233.3
546,MI_IDX MK T,296.075
546,MI MI_IDX MK,214.139
546,MI MI_IDX MK T,21.6215
547,MI T,93.3969
547,MK T,1.0
547,MI_IDX T,33.4309
547,MI MK,87210.2
547,MI MI_IDX,6090560.0
547,MI_IDX MK,13274.2
547,MI MK T,2.69495
547,MI MI_IDX T,188.226
547,MI_IDX MK T,1.0
547,MI MI_IDX MK,175676.0
547,MI MI_IDX MK T,5.43177
548,MI T,1372140.0
548,MK T,191.34
548,MI_IDX T,37503.2
548,MI MK,1411.96
548,MI MI_IDX,3064230.0
548,MI_IDX MK,427.223
548,MI MK T,610.319
548,MI MI_IDX T,249813.0
548,MI_IDX MK T,184.692
548,MI MI_IDX MK,2844.44
548,MI MI_IDX MK T,1230.25
549,MI T,1597980.0
549,MK T,233541.0
549,MI_IDX T,116583.0
549,MI MK,140747000.0
549,MI MI_IDX,29882100.0
549,MI_IDX MK,4366430.0
549,MI MK T,7264930.0
549,MI MI_IDX T,7573520.0
549,MI_IDX MK T,1106690.0
549,MI MI_IDX MK,283654000.0
549,MI MI_IDX MK T,71893500.0
550,MI T,38.3413
550,MK T,1.0
550,MI_IDX T,692.984
550,MI MK,1.0
550,MI MI_IDX,120635.0
550,MI_IDX MK,4.24024
550,MI MK T,1.0
550,MI MI_IDX T,77.2754
550,MI_IDX MK T,1.0
550,MI MI_IDX MK,1.11195
550,MI MI_IDX MK T,1.0
551,MI T,798513.0
551,MK T,12.0118
551,MC T,14875.1
551,MI MK,14486.9
551,MC MI,17947100.0
551,MC MK,563.372
551,MI MK T,373.659
551,MC MI T,202897.0
551,MC MK T,14.5165
551,MC MI MK,17527.8
551,MC MI MK T,451.967
552,MI T,47512.7
552,MK T,343947.0
552,MC T,86946.2
552,MI MK,2841500.0
552,MC MI,718577.0
552,MC MK,10855100.0
552,MI MK T,450968.0
552,MC MI T,113988.0
552,MC MK T,361890.0
552,MC MI MK,6818320.0
552,MC MI MK T,1082060.0
553,MI T,110623.0
553,MK T,87.8913
553,MC T,62141.2
553,MI MK,841.468
553,MC MI,595166.0
553,MC MK,986.768
553,MI MK T,90.6687
553,MC MI T,28108.6
553,MC MK T,106.219
553,MC MI MK,1018.1
553,MC MI MK T,109.67
554,MI T,1651.43
554,MK T,1.0
554,MC T,61.0112
554,MI MK,4508.51
554,MC MI,35593000.0
554,MC MK,347.717
554,MI MK T,31.1077
554,MC MI T,832.195
554,MC MK T,2.39935
554,MC MI MK,10818.3
554,MC MI MK T,74.636
555,MI T,4403450.0
555,MK T,643552.0
555,MC T,162683.0
555,MI MK,140747000.0
555,MC MI,35593000.0
555,MC MK,10855100.0
555,MI MK T,20019400.0
555,MC MI T,2219000.0
555,MC MK T,677124.0
555,MC MI MK,337730000.0
555,MC MI MK T,21064500.0
556,MI T,402790.0
556,MK T,10.5732
556,MC T,810095.0
556,MI MK,127.315
556,MC MI,1840250.0
556,MC MK,48.2856
556,MI MK T,33.7253
556,MC MI T,487256.0
556,MC MK T,12.7917
556,MC MI MK,154.039
556,MC MI MK T,40.8005
557,MI T,330749.0
557,MK T,237161.0
557,MC T,30229.5
557,MI MK,28687000.0
557,MC MI,3657970.0
557,MC MK,5473450.0
557,MI MK T,3139310.0
557,MC MI T,84041.3
557,MC MK T,125822.0
557,MC MI MK,34709200.0
557,MC MI MK T,797785.0
558,MI T,312671.0
558,MK T,930372.0
558,MC T,618294.0
558,MI MK,14431900.0
558,MC MI,1809370.0
558,MC MK,5381610.0
558,MI MK T,2967720.0
558,MC MI T,371891.0
558,MC MK T,2573480.0
558,MC MI MK,17168500.0
558,MC MI MK T,3530280.0
559,MI T,364.576
559,MK T,1.0
559,MC T,173.861
559,MI MK,53.3728
559,MC MI,701065.0
559,MC MK,53.1345
559,MI MK T,1.0
559,MC MI T,92.6366
559,MC MK T,1.0
559,MC MI MK,64.5762
559,MC MI MK T,1.0
560,MI T,430537.0
560,MK T,64.299
560,MC T,863925.0
560,MI MK,539.725
560,MC MI,7254550.0
560,MC MK,204.23
560,MI MK T,407.679
560,MC MI T,1032900.0
560,MC MK T,154.276
560,MC MI MK,1295.1
560,MC MI MK T,978.135
561,MI T,3020770.0
561,MK T,408.286
561,MC T,1314330.0
561,MI MK,2590.16
561,MC MI,3657970.0
561,MC MK,494.199
561,MI MK T,2585.86
561,MC MI T,3651900.0
561,MC MK T,493.348
561,MC MI MK,3133.86
561,MC MI MK T,3130.71
562,MI T,38596.2
562,MK T,3.45892
562,MC T,86480.9
562,MI MK,5.96555
562,MC MI,149210.0
562,MC MK,27.9042
562,MI MK T,1.0
562,MC MI T,46672.8
562,MC MK T,4.1802
562,MC MI MK,7.21778
562,MC MI MK T,1.08204
563,MI T,132122.0
563,MK T,209947.0
563,MC T,26760.7
563,MI MK,12944900.0
563,MC MI,1650640.0
563,MC MK,5473450.0
563,MI MK T,1254040.0
563,MC MI T,33571.5
563,MC MK T,111384.0
563,MC MI MK,15662300.0
563,MC MI MK T,318686.0
564,MI T,4372.25
564,MK T,638.993
564,MC T,81.4487
564,MI MK,140747000.0
564,MC MI,17947100.0
564,MC MK,5473450.0
564,MI MK T,19877.6
564,MC MI T,1110.96
564,MC MK T,339.008
564,MC MI MK,170294000.0
564,MC MI MK T,10546.1
565,MI T,3980750.0
565,MK T,5242.75
565,MC T,807153.0
565,MI MK,607550.0
565,MC MI,17645900.0
565,MC MK,23230.3
565,MI MK T,163090.0
565,MC MI T,11009600.0
565,MC MK T,6236.39
565,MC MI MK,722746.0
565,MC MI MK T,193994.0
566,MI T,3696.73
566,MK T,1.0
566,MC T,68.8646
566,MI MK,622.496
566,MC MI,17947100.0
566,MC MK,24.2079
566,MI MK T,31.1077
566,MC MI T,939.315
566,MC MK T,1.0
566,MC MI MK,753.163
566,MC MI MK T,1.0
567,MI T,810.234
567,MK T,324.907
567,MC T,486653.0
567,MI MK,4.11242
567,MC MI,6162.04
567,MC MK,465.788
567,MI MK T,3.47022
567,MC MI T,980.14
567,MC MK T,392.658
567,MC MI MK,4.97566
567,MC MI MK T,4.19748
568,MI T,105791.0
568,MK T,1.64732
568,MC T,94154.5
568,MI MK,25.8401
568,MC MI,1477480.0
568,MC MK,48.0097
568,MI MK T,2.12718
568,MC MI T,253803.0
568,MC MK T,3.95251
568,MC MI MK,62.0048
568,MC MI MK T,5.10369
569,MI T,13038500.0
569,MK T,266.584
569,MC T,1156280.0
569,MI MK,9431.78
569,MC MI,17947100.0
569,MC MK,366.788
569,MI MK T,8292.82
569,MC MI T,15771600.0
569,MC MK T,322.521
569,MC MI MK,11411.6
569,MC MI MK T,10032.6
570,MI T,29857.2
570,MK T,1.0
570,MC T,13398.9
570,MI MK,8.59022
570,MC MI,744991.0
570,MC MK,8.04764
570,MI MK T,1.0
570,MC MI T,7586.52
570,MC MK T,1.0
570,MC MI MK,10.3934
570,MC MI MK T,1.0
571,MI T,1745970.0
571,MK T,1.0
571,MC T,64504.0
571,MI MK,55.0224
571,MC MI,35593000.0
571,MC MK,4.24357
571,MI MK T,31.1077
571,MC MI T,879836.0
571,MC MK T,2.39935
571,MC MI MK,132.027
571,MC MI MK T,74.636
572,MI T,192347.0
572,MK T,1.29006
572,MC T,3523.02
572,MI MK,6459.14
572,MC MI,17645900.0
572,MC MK,246.971
572,MI MK T,40.1309
572,MC MI T,48054.1
572,MC MK T,1.53291
572,MC MI MK,7683.84
572,MC MI MK T,47.7267
573,MI T,578943.0
573,MK T,6.67567
573,MC T,1314330.0
573,MI MK,8.11661
573,MC MI,701065.0
573,MC MK,8.08038
573,MI MK T,8.10315
573,MC MI T,699902.0
573,MC MK T,8.06647
573,MC MI MK,9.82036
573,MC MI MK T,9.81049
574,MI T,1456.56
574,MK T,1.0
574,MC T,27.1335
574,MI MK,206.963
574,MC MI,17947100.0
574,MC MK,8.04847
574,MI MK T,31.1077
574,MC MI T,370.102
574,MC MK T,1.0
574,MC MI MK,250.406
574,MC MI MK T,1.0
575,MI T,50049.7
575,MK T,7.41972
575,MC T,23868.0
575,MI MK,217.853
575,MC MI,701065.0
575,MC MK,216.881
575,MI MK T,9.01612
575,MC MI T,12717.3
575,MC MK T,8.96692
575,MC MI MK,263.583
575,MC MI MK T,10.9056
576,MI T,2821470.0
576,MK T,2686.87
576,MC T,572092.0
576,MI MK,439298.0
576,MC MI,17645900.0
576,MC MK,16797.0
576,MI MK T,83582.3
576,MC MI T,7803350.0
576,MC MK T,3196.1
576,MC MI MK,522592.0
576,MC MI MK T,99420.2
577,MI T,924.303
577,MK T,858142.0
577,MC T,1150320.0
577,MI MK,46253.8
577,MC MI,11696.9
577,MC MK,10855100.0
577,MI MK T,8773.05
577,MC MI T,2217.5
577,MC MK T,2058990.0
577,MC MI MK,110988.0
577,MC MI MK T,21050.2
578,MI T,152158.0
578,MK T,18.7753
578,MC T,215387.0
578,MI MK,20.5801
578,MC MI,236182.0
578,MC MK,60.8156
578,MI MK T,7.68612
578,MC MI T,183998.0
578,MC MK T,22.6904
578,MC MI MK,24.9
578,MC MI MK T,9.2969
579,MI T,89865.1
579,MK T,242.078
579,MC T,474424.0
579,MI MK,357.586
579,MC MI,701065.0
579,MC MK,355.99
579,MI MK T,294.163
579,MC MI T,108710.0
579,MC MK T,292.558
579,MC MI MK,432.647
579,MC MI MK T,355.81
580,MI T,8040.04
580,MK T,1175.03
580,MC T,147.261
580,MI MK,140747000.0
580,MC MI,17645900.0
580,MC MK,5381610.0
580,MI MK T,36552.5
580,MC MI T,2008.64
580,MC MK T,612.934
580,MC MI MK,167436000.0
580,MC MI MK T,19067.6
581,MI T,8498.18
581,MK T,49825.2
581,MC T,12595.3
581,MI MK,3508390.0
581,MC MI,887222.0
581,MC MK,10855100.0
581,MI MK T,80660.7
581,MC MI T,20388.0
581,MC MK T,52424.5
581,MC MI MK,8418540.0
581,MC MI MK T,193539.0
582,MI T,31.3579
582,MK T,1.0
582,MC T,70.0558
582,MI MK,5.19061
582,MC MI,149650.0
582,MC MK,24.2079
582,MI MK T,1.0
582,MC MI T,7.96785
582,MC MK T,1.0
582,MC MI MK,6.28016
582,MC MI MK T,1.0
583,MI T,194414.0
583,MK T,1.19921
583,MC T,775454.0
583,MI MK,5.64186
583,MC MI,3649620.0
583,MC MK,4.24357
583,MI MK T,3.82514
583,MC MI T,466420.0
583,MC MK T,2.87734
583,MC MI MK,13.538
583,MC MI MK T,9.17759
584,MI T,827398.0
584,MK T,1.0
584,MC T,75621.9
584,MI MK,45.2248
584,MC MI,3657970.0
584,MC MK,8.62883
584,MI MK T,12.3685
584,MC MI T,210237.0
584,MC MK T,1.13033
584,MC MI MK,54.7179
584,MC MI MK T,7.1729
585,MI T,4242.93
585,MK T,24876.5
585,MC T,3170.86
585,MI MK,3508390.0
585,MC MI,447364.0
585,MC MK,5473450.0
585,MI MK T,40271.9
585,MC MI T,1078.1
585,MC MK T,13197.9
585,MC MI MK,4244880.0
585,MC MI MK T,10234.2
586,MI T,269570.0
586,MK T,98.2424
586,MC T,201457.0
586,MI MK,218.078
586,MC MI,447364.0
586,MC MK,340.225
586,MI MK T,76.1789
586,MC MI T,325980.0
586,MC MK T,118.728
586,MC MI MK,263.855
586,MC MI MK T,92.1436
587,MI T,2527260.0
587,MK T,154.62
587,MC T,227109.0
587,MI MK,2447.69
587,MC MI,3596590.0
587,MC MK,459.181
587,MI MK T,980.348
587,MC MI T,631385.0
587,MC MK T,183.727
587,MC MI MK,2911.8
587,MC MI MK T,1165.9
588,MI T,1132970.0
588,MK T,812391.0
588,MC T,103551.0
588,MI MK,28687000.0
588,MC MI,3657970.0
588,MC MK,5473450.0
588,MI MK T,10753600.0
588,MC MI T,287881.0
588,MC MK T,431001.0
588,MC MI MK,34709200.0
588,MC MI MK T,2732790.0
589,MI T,811355.0
589,MK T,19.1431
589,MC T,1628080.0
589,MI MK,452.147
589,MC MI,7254550.0
589,MC MK,171.091
589,MI MK T,121.374
589,MC MI T,1946520.0
589,MC MK T,45.931
589,MC MI MK,1084.95
589,MC MI MK T,291.21
590,MI T,8871760.0
590,MK T,290.367
590,MC T,327762.0
590,MI MK,31520.1
590,MC MI,35593000.0
590,MC MK,2430.97
590,MI MK T,9032.66
590,MC MI T,4470690.0
590,MC MK T,696.694
590,MC MI MK,75632.9
590,MC MI MK T,21671.9
591,MI T,163006.0
591,MK T,979769.0
591,MC T,662233.0
591,MI MK,7144490.0
591,MC MI,911014.0
591,MC MK,5473450.0
591,MI MK T,1547170.0
591,MC MI T,197188.0
591,MC MK T,2756370.0
591,MC MI MK,8644290.0
591,MC MI MK T,1871860.0
592,MI T,6221.16
592,MK T,909.206
592,MC T,115.891
592,MI MK,140747000.0
592,MC MI,17947100.0
592,MC MK,5473450.0
592,MI MK T,28283.3
592,MC MI T,1580.76
592,MC MK T,482.365
592,MC MI MK,170294000.0
592,MC MI MK T,15005.8
593,MI T,197.772
593,MK T,2196.36
593,MC T,279.956
593,MI MK,1852220.0
593,MC MI,236182.0
593,MC MK,5473450.0
593,MI MK T,1877.16
593,MC MI T,50.2527
593,MC MK T,1165.24
593,MC MI MK,2241050.0
593,MC MI MK T,477.038
594,MI T,172.538
594,MK T,1.0
594,MC T,82.2812
594,MI MK,205.111
594,MC MI,701065.0
594,MC MK,204.196
594,MI MK T,1.0
594,MC MI T,43.8409
594,MC MK T,1.0
594,MC MI MK,248.166
594,MC MI MK T,1.0
595,MI T,269570.0
595,MK T,1580500.0
595,MC T,399533.0
595,MI MK,3508390.0
595,MC MI,887222.0
595,MC MK,10855100.0
595,MI MK T,2558630.0
595,MC MI T,646725.0
595,MC MK T,1662950.0
595,MC MI MK,8418540.0
595,MC MI MK T,6139220.0
596,MI T,155284.0
596,MK T,910437.0
596,MC T,230149.0
596,MI MK,3508390.0
596,MC MI,887222.0
596,MC MK,10855100.0
596,MI MK T,1473880.0
596,MC MI T,372542.0
596,MC MK T,957932.0
596,MC MI MK,8418540.0
596,MC MI MK T,3536460.0
597,MI T,117266.0
597,MK T,13.314
597,MC T,619080.0
597,MI MK,79.9194
597,MC MI,701065.0
597,MC MK,79.5627
597,MI MK T,16.1786
597,MC MI T,141856.0
597,MC MK T,16.1076
597,MC MI MK,96.6953
597,MC MI MK T,19.5726
598,MI T,883868.0
598,MK T,1259780.0
598,MC T,160577.0
598,MI MK,14431900.0
598,MC MI,1840250.0
598,MC MK,5473450.0
598,MI MK T,8389260.0
598,MC MI T,224585.0
598,MC MK T,668358.0
598,MC MI MK,17461500.0
598,MC MI MK T,2131940.0
599,MI T,1.60815
599,MK T,704.652
599,MC T,178.129
599,MI MK,46944.2
599,MC MI,11871.5
599,MC MK,10855100.0
599,MI MK T,15.2638
599,MC MI T,3.85811
599,MC MK T,741.412
599,MC MI MK,112645.0
599,MC MI MK T,36.6242
600,MI T,2183040.0
600,MK T,19.9253
600,MC T,450196.0
600,MI MK,794.018
600,MC MI,17947100.0
600,MC MK,30.8782
600,MI MK T,619.83
600,MC MI T,6140680.0
600,MC MK T,24.0802
600,MC MI MK,960.69
600,MC MI MK T,749.727
601,MI T,225.692
601,MK T,1.0
601,MC T,213.452
601,MI MK,348.41
601,MC MI,1390370.0
601,MC MK,687.889
601,MI MK T,1.0
601,MC MI T,541.458
601,MC MK T,2.39935
601,MC MI MK,836.029
601,MC MI MK T,1.0
602,MI T,2733980.0
602,MK T,63.6588
602,MC T,563813.0
602,MI MK,2025.59
602,MC MI,17947100.0
602,MC MK,78.772
602,MI MK T,1980.28
602,MC MI T,7690430.0
602,MC MK T,76.9333
602,MC MI MK,2450.78
602,MC MI MK T,2395.28
603,MI T,39684.5
603,MK T,30.1062
603,MC T,55232.7
603,MI MK,126.529
603,MC MI,232219.0
603,MC MK,367.629
603,MI MK T,12.3247
603,MC MI T,47183.6
603,MC MK T,35.7736
603,MC MI MK,150.52
603,MC MI MK T,14.6575
604,MI T,253405.0
604,MK T,1979260.0
604,MC T,565632.0
604,MI MK,5497990.0
604,MC MI,689301.0
604,MC MK,5381610.0
604,MI MK T,2405200.0
604,MC MI T,301400.0
604,MC MK T,2354290.0
604,MC MI MK,6540540.0
604,MC MI MK T,2861120.0
605,MI T,712.591
605,MK T,1.0
605,MC T,65.1288
605,MI MK,863.603
605,MC MI,3657970.0
605,MC MK,164.774
605,MI MK T,1.0
605,MC MI T,181.065
605,MC MK T,1.0
605,MC MI MK,1044.88
605,MC MI MK T,1.0
606,CI T,5468190.0
606,MK T,174.01
606,MC T,1198090.0
606,CI MK,2372.93
606,CI MC,7029420.0
606,MC MK,519.439
606,CI MK T,945.545
606,CI MC T,3035760.0
606,MC MK T,206.99
606,CI MC MK,2822.91
606,CI MC MK T,1124.75
607,CI T,438052.0
607,MK T,125.686
607,MC T,165978.0
607,CI MK,1395.58
607,CI MC,4204740.0
607,MC MK,528.304
607,CI MK T,401.187
607,CI MC T,247342.0
607,MC MK T,151.894
607,CI MC MK,1688.56
607,CI MC MK T,485.454
608,CI T,15257900.0
608,MK T,842.767
608,MC T,1188640.0
608,CI MK,33701.2
608,CI MC,20450700.0
608,MC MK,2623.04
608,CI MK T,13099.5
608,CI MC T,18475500.0
608,MC MK T,1019.6
608,CI MC MK,40774.5
608,CI MC MK T,15848.1
609,CI T,974707.0
609,MK T,595721.0
609,MC T,75933.0
