QueryID,Tables,mssql_Estimate
74,B C P PH V,1736010.0
74,B C P PH U V,1742680.0
75,P U,23780.1
75,B U,66512.9
75,B P,88033.5
75,C P,59011.3
75,P PH,75394.5
75,P V,107925.0
75,C PH,443568.0
75,C V,574523.0
75,PH V,1081420.0
75,B P U,85418.9
75,C P U,49861.6
75,P PH U,63704.6
75,P U V,91191.2
75,B C P,184587.0
75,B P PH,235833.0
75,B P V,337588.0
75,C P PH,196118.0
75,C P V,268769.0
75,P PH V,299621.0
75,C PH V,1893850.0
75,B C P U,179104.0
75,B P PH U,228829.0
75,B P U V,327562.0
75,C P PH U,165710.0
75,C P U V,227096.0
75,P PH U V,253165.0
75,B C P PH,613455.0
75,B C P V,840705.0
75,B P PH V,937211.0
75,C P PH V,893222.0
75,B C P PH U,595235.0
75,B C P U V,815737.0
75,B P PH U V,909376.0
75,C P PH U V,754728.0
75,B C P PH V,2793990.0
75,B C P PH U V,2711010.0
76,P U,23241.0
76,B U,63868.8
76,B P,89599.4
76,C P,77800.4
76,P PH,23262.4
76,P V,87741.5
76,C PH,174183.0
76,C V,594460.0
76,PH V,261865.0
76,B P U,83482.3
76,C P U,63124.2
76,P PH U,18874.2
76,P U V,71190.1
76,B C P,243359.0
76,B P PH,72764.3
76,B P V,274454.0
76,C P PH,45523.3
76,C P V,196785.0
76,P PH V,73843.5
76,C PH V,594042.0
76,B C P U,226744.0
76,B P PH U,67796.6
76,B P U V,255717.0
76,C P PH U,36935.9
76,C P U V,159664.0
76,P PH U V,59913.8
76,B C P PH,142396.0
76,B C P V,615540.0
76,B P PH V,230982.0
76,C P PH V,165616.0
76,B C P PH U,132675.0
76,B C P U V,573516.0
76,B P PH U V,215212.0
76,C P PH U V,134374.0
76,B C P PH V,518044.0
76,B C P PH U V,482676.0
77,P U,6290.28
77,B U,66498.2
77,B P,22760.4
77,C P,19992.5
77,P PH,19718.8
77,P V,2901.06
77,C PH,574579.0
77,C V,76487.4
77,PH V,111144.0
77,B P U,22335.7
77,C P U,17084.8
77,P PH U,16851.0
77,P U V,2479.15
77,B C P,61818.9
77,B P PH,60972.9
77,B P V,8970.41
77,C P PH,38588.8
77,C P V,6506.44
77,P PH V,9641.28
77,C PH V,252132.0
77,B C P U,60665.4
77,B P PH U,59835.2
77,B P U V,8803.03
77,C P PH U,32976.7
77,C P U V,5560.17
77,P PH U V,8239.09
77,B C P PH,119321.0
77,B C P V,20118.6
77,B P PH V,29811.9
77,C P PH V,21623.4
77,B C P PH U,117095.0
77,B C P U V,19743.2
77,B P PH U V,29255.6
77,C P PH U V,18478.6
77,B C P PH V,66861.9
77,B C P PH U V,65614.3
78,P U,7895.63
78,B U,68812.2
78,B P,28252.7
78,C P,24532.2
78,P PH,24196.5
78,P V,138.974
78,C PH,574579.0
78,C V,2986.04
78,PH V,4339.03
78,B P U,28361.3
78,C P U,21445.1
78,P PH U,21151.6
78,P U V,121.485
78,B C P,76736.5
78,B P PH,75686.3
78,B P V,434.708
78,C P PH,47351.4
78,C P V,311.687
78,P PH V,461.86
78,C PH V,9843.13
78,B C P U,77031.5
78,B P PH U,75977.2
78,B P U V,436.379
78,C P PH U,41392.7
78,C P U V,272.465
78,P PH U V,403.74
78,B C P PH,148114.0
78,B C P V,974.954
78,B P PH V,1444.69
78,C P PH V,1035.86
78,B C P PH U,148684.0
78,B C P U V,978.702
78,B P PH U V,1450.25
78,C P PH U V,905.505
78,B C P PH V,3240.15
78,B C P PH U V,3252.6
79,P U,7510.06
79,B U,66468.4
79,B P,27664.5
79,C P,18641.5
79,P PH,23759.5
79,P V,33970.1
79,C PH,444641.0
79,C V,575221.0
79,PH V,1080120.0
79,B P U,26900.5
79,C P U,15785.0
79,P PH U,20118.7
79,P U V,28764.7
79,B C P,58146.6
79,B P PH,74110.5
79,B P V,105960.0
79,C P PH,61953.3
79,C P V,58958.1
79,P PH V,112895.0
79,C PH V,1896150.0
79,B C P U,56540.9
79,B P PH U,72063.9
79,B P U V,103033.0
79,C P PH U,52459.9
79,C P U V,49923.7
79,P PH U V,95595.5
79,B C P PH,193244.0
79,B C P V,183902.0
79,B P PH V,352142.0
79,C P PH V,195940.0
79,B C P PH U,187908.0
79,B C P U V,178823.0
79,B P PH U V,342417.0
79,C P PH U V,165915.0
79,B C P PH V,611177.0
79,B C P PH U V,594298.0
80,P U,36075.6
80,C U,157823.0
80,C P,320258.0
80,C P U,351907.0
81,P U,7799.43
81,C U,124519.0
81,C P,52896.9
81,C P U,59067.8
82,C U,156121.0
82,C PH,2124790.0
82,PH U,243172.0
82,C PH U,2337450.0
83,C U,159245.0
83,C PH,2150350.0
83,PH U,245089.0
83,C PH U,2384760.0
84,C U,157734.0
84,U V,31953.3
84,C V,432866.0
84,C U V,476324.0
85,C U,145045.0
85,U V,29281.8
85,C V,435902.0
85,C U V,438782.0
86,C P,112277.0
86,C U,122923.0
86,C V,575913.0
86,P V,294637.0
86,C P U,102318.0
86,C P V,511367.0
86,C U V,524831.0
86,C P U V,466011.0
87,C U,157960.0
87,B C,540241.0
87,B U,68257.6
87,B C U,567437.0
88,C U,124358.0
88,B C,420994.0
88,B U,68666.4
88,B C U,445780.0
89,P U,78452.5
89,P PH,2077200.0
89,PH U,242629.0
89,P PH U,1175870.0
90,P U,9896.2
90,P PH,251577.0
90,PH U,209317.0
90,P PH U,134995.0
91,P U,79066.2
91,P PH,2035220.0
91,PH U,243003.0
91,P PH U,1169370.0
92,P PH,238056.0
92,P U,73858.9
92,P PH U,197861.0
93,U V,32561.6
93,P V,75257.3
93,P U,41326.0
93,P U V,81914.1
94,U V,31301.7
94,P V,146417.0
94,P U,77291.0
94,P U V,153202.0
95,P PH,246395.0
95,C PH,574579.0
95,PH V,1079470.0
95,C P,145087.0
95,P V,294106.0
95,C V,742870.0
95,C P PH,482182.0
95,P PH V,977419.0
95,C PH V,2448790.0
95,C P V,659613.0
95,C P PH V,2192150.0
96,P PH,244309.0
96,C PH,438331.0
96,PH V,856502.0
96,C P,111628.0
96,P V,235349.0
96,C V,457369.0
96,C P PH,349431.0
96,P PH V,682807.0
96,C PH V,1494900.0
96,C P V,364611.0
96,C P PH V,1271250.0
97,P U,6145.61
97,C U,159075.0
97,U V,32293.0
97,C P,54136.5
97,P V,11284.6
97,C V,435553.0
97,C P U,59953.4
97,P U V,12181.5
97,C U V,482278.0
97,C P V,137899.0
97,C P U V,181800.0
98,P U,36238.9
98,C U,155527.0
98,U V,31418.7
98,C P,328589.0
98,P V,68159.4
98,C V,436188.0
98,C P U,354653.0
98,P U V,46590.7
98,C U V,470803.0
98,C P V,837039.0
98,C P U V,698300.0
99,P U,36585.7
99,C U,121419.0
99,U V,31750.8
99,C P,254465.0
99,P V,68326.1
99,C V,338127.0
99,C P U,277076.0
99,P U V,72518.2
99,C U V,368115.0
99,C P V,648183.0
99,C P U V,840193.0
100,P U,36066.5
100,P V,162192.0
100,C P,114877.0
100,C V,744212.0
100,P U V,138307.0
100,C P U,97959.2
100,C P V,363762.0
100,C P U V,310191.0
101,P U,77660.0
101,P V,284076.0
101,C P,108204.0
101,C V,573580.0
101,P U V,248328.0
101,C P U,94587.3
101,C P V,491929.0
101,C P U V,430025.0
102,B U,68580.6
102,P U,37332.5
102,B P,133136.0
102,P V,163770.0
102,B P U,96313.8
102,P U V,143162.0
102,B P V,426490.0
102,B P U V,308532.0
103,B U,68056.3
103,P U,37052.9
103,U V,32203.8
103,B P,134058.0
103,B V,110754.0
103,P V,68225.4
103,B P U,133095.0
103,B U V,115678.0
103,P U V,73444.4
103,B P V,212302.0
103,B P U V,263585.0
104,U V,31794.7
104,C V,436938.0
104,PH V,501702.0
104,C U,157118.0
104,PH U,238490.0
104,C PH,2120780.0
104,C U V,476437.0
104,PH U V,469988.0
104,C PH V,5411800.0
104,C PH U,2320550.0
104,C PH U V,7036730.0
105,U V,32453.2
105,C V,337208.0
105,PH V,508697.0
105,C U,123768.0
105,PH U,246824.0
105,C PH,1659530.0
105,C U V,375235.0
105,PH U V,486412.0
105,C PH V,4231580.0
105,C PH U,1853050.0
105,C PH U V,5618310.0
106,U V,30190.1
106,C V,428910.0
106,PH V,154211.0
106,C U,146448.0
106,PH U,69606.6
106,C PH,639899.0
106,C U V,443996.0
106,PH U V,137173.0
106,C PH V,1629970.0
106,C PH U,664841.0
106,C PH U V,2016030.0
107,B U,66828.7
107,C U,22944.6
107,U V,3342.49
107,B C,75596.7
107,B V,11041.3
107,C V,6395.7
107,B C U,80047.4
107,B U V,11660.3
107,C U V,7142.08
107,B C V,19786.2
107,B C U V,24921.7
108,B U,68592.7
108,C U,22977.9
108,U V,32457.7
108,B C,78203.0
108,B V,110754.0
108,C V,62595.2
108,B C U,82543.0
108,B U V,116589.0
108,C U V,69663.7
108,B C V,199366.0
108,B C U V,250269.0
109,P PL,7780.03
109,C PL,24739.0
109,PL V,41665.9
109,PH PL,32294.7
109,C P,112277.0
109,P V,293368.0
109,P PH,246395.0
109,C V,573433.0
109,C PH,444641.0
109,PH V,1076760.0
109,C P PL,19724.5
109,P PL V,33226.7
109,P PH PL,25856.0
109,C PL V,105164.0
109,C PH PL,81550.4
109,PH PL V,137343.0
109,C P V,457137.0
109,C P PH,373140.0
109,P PH V,974968.0
109,C PH V,1890260.0
109,C P PL V,83514.7
109,C P PH PL,65552.1
109,P PH PL V,110418.0
109,C PH PL V,346664.0
109,C P PH V,1519240.0
109,C P PH PL V,277553.0
110,P PL,8274.52
110,C PL,26311.3
110,PL V,44505.8
110,PH PL,34347.3
110,C P,112277.0
110,P V,294637.0
110,P PH,246395.0
110,C V,575913.0
110,C PH,444641.0
110,PH V,1081420.0
110,C P PL,20978.1
110,P PL V,37703.7
110,P PH PL,27499.4
110,C PL V,112372.0
110,C PH PL,86733.6
110,PH PL V,146704.0
110,C P V,511367.0
110,C P PH,373140.0
110,P PH V,979183.0
110,C PH V,1898430.0
110,C P PL V,95575.6
110,C P PH PL,69718.4
110,P PH PL V,125297.0
110,C PH PL V,370415.0
110,C P PH V,1699470.0
110,C P PH PL V,317620.0
111,P PL,8030.65
111,C PL,32998.2
111,PL V,43119.9
111,PH PL,30184.3
111,C P,145087.0
111,P V,294131.0
111,P PH,223106.0
111,C V,742934.0
111,C PH,520272.0
111,PH V,977527.0
111,C P PL,26407.0
111,P PL V,34386.2
111,P PH PL,24066.1
111,C PL V,140689.0
111,C PH PL,98495.3
111,PH PL V,128647.0
111,C P V,659669.0
111,C P PH,436608.0
111,P PH V,779288.0
111,C PH V,2217530.0
111,C P PL V,113054.0
111,C P PH PL,79136.2
111,P PH PL V,102163.0
111,C PH PL V,419790.0
111,C P PH V,1845830.0
111,C P PH PL V,335939.0
112,P PL,7852.94
112,C PL,32268.0
112,PL V,42063.2
112,PH PL,32597.3
112,C P,145087.0
112,P V,293416.0
112,P PH,246395.0
112,C V,741128.0
112,C PH,574579.0
112,PH V,1076940.0
112,C P PL,25822.6
112,P PL V,33543.5
112,P PH PL,26098.3
112,C PL V,137242.0
112,C PH PL,106369.0
112,PH PL V,138653.0
112,C P V,658066.0
112,C P PH,482182.0
112,P PH V,975126.0
112,C PH V,2443040.0
112,C P PL V,110283.0
112,C P PH PL,85818.7
112,P PH PL V,111471.0
112,C PH PL V,452392.0
112,C P PH V,2187010.0
112,C P PH PL V,366496.0
113,B U,67029.8
113,PH U,241233.0
113,C U,156018.0
113,B PH,882910.0
113,B C,543373.0
113,C PH,2140450.0
113,B PH U,866523.0
113,B C U,560460.0
113,C PH U,2335900.0
113,B C PH,6815050.0
113,B C PH U,8391900.0
114,B U,62766.6
114,PH U,67729.0
114,C U,148606.0
114,B PH,258227.0
114,B C,539146.0
114,C PH,636781.0
114,B PH U,240283.0
114,B C U,527346.0
114,C PH U,659016.0
114,B C PH,2002730.0
114,B C PH U,2338600.0
115,B U,66502.6
115,PH U,245378.0
115,C U,156436.0
115,B PH,861169.0
115,B C,522436.0
115,C PH,2109930.0
115,B PH U,859754.0
115,B C U,548232.0
115,C PH U,2342160.0
115,B C PH,6552460.0
115,B C PH U,8208980.0
116,B U,68367.8
116,PH U,240444.0
116,C U,7669.44
116,B PH,862799.0
116,B C,26188.0
116,C PH,100810.0
116,B PH U,863688.0
116,B C U,27550.7
116,C PH U,112211.0
116,B C PH,320972.0
116,B C PH U,403127.0
117,P U,36516.8
117,P PH,114669.0
117,P V,131472.0
117,PH V,861472.0
117,P PH U,97559.7
117,P U V,111856.0
117,P PH V,364004.0
117,P PH U V,309691.0
118,P U,23726.0
118,P PH,73423.4
118,P V,109124.0
118,PH V,1013100.0
118,P PH U,60375.1
118,P U V,89731.2
118,P PH V,287771.0
118,P PH U V,236631.0
119,B U,67877.4
119,B P,126572.0
119,B PH,201495.0
119,P U,35146.2
119,PH U,56155.7
119,P PH,210933.0
119,B P U,125789.0
119,B PH U,200984.0
119,B P PH,363928.0
119,P PH U,120657.0
119,B P PH U,431436.0
120,B U,67871.3
120,B P,284509.0
120,B PH,882137.0
120,P U,78423.0
120,PH U,244048.0
120,P PH,2060730.0
120,B P U,281698.0
120,B PH U,876634.0
120,B P PH,3567090.0
120,P PH U,1174400.0
120,B P PH U,4214580.0
121,B U,66058.9
121,B P,27656.4
121,B PH,255765.0
121,P U,7573.95
121,PH U,70300.7
121,P PH,59287.2
121,B P U,26927.4
121,B PH U,249940.0
121,B P PH,101611.0
121,P PH U,33225.1
121,B P PH U,118016.0
122,B U,68812.2
122,B P,149377.0
122,B PH,875177.0
122,P U,41745.5
122,PH U,245479.0
122,P PH,1073420.0
122,B P U,149951.0
122,B PH U,881774.0
122,B P PH,1858070.0
122,P PH U,422125.0
122,B P PH U,1516610.0
123,B U,68691.9
123,B P,28215.6
123,B PH,882910.0
123,P U,7871.46
123,PH U,247215.0
123,P PH,204547.0
123,B P U,28274.5
123,B PH U,888010.0
123,B P PH,354194.0
123,P PH U,117979.0
123,B P PH U,423398.0
124,B U,67831.3
124,PH U,244277.0
124,U V,32023.9
124,B PH,882333.0
124,B V,110356.0
124,PH V,507201.0
124,B PH U,876932.0
124,B U V,114956.0
124,PH U V,479977.0
124,B PH V,1386580.0
124,B PH U V,1721410.0
125,B U,60046.8
125,PH U,30994.2
125,U V,28696.5
125,B PH,123701.0
125,B V,109267.0
125,PH V,71980.6
125,B PH U,110038.0
125,B U V,101880.0
125,PH U V,39477.0
125,B PH V,194455.0
125,B PH U V,140183.0
126,B U,68812.2
126,PH U,247648.0
126,U V,32561.6
126,B PH,882910.0
126,B V,110754.0
126,PH V,508697.0
126,B PH U,889565.0
126,B U V,116962.0
126,PH U V,488036.0
126,B PH V,1391580.0
126,B PH U V,1751460.0
127,P PL,1099.99
127,P V,40339.2
127,P PH,35279.2
127,C P,27679.8
127,PL V,33006.6
127,PH PL,31889.7
127,C PL,24428.7
127,PH V,863814.0
127,C V,460026.0
127,C PH,444641.0
127,P PL V,4003.65
127,P PH PL,3655.69
127,C P PL,2799.09
127,P PH V,134062.0
127,C P V,70012.1
127,C P PH,91991.1
127,PH PL V,108799.0
127,C PL V,83308.3
127,C PH PL,80527.7
127,C PH V,1516420.0
127,P PH PL V,13304.9
127,C P PL V,10186.4
127,C P PH PL,9302.47
127,C P PH V,232677.0
127,C PH PL V,274617.0
127,C P PH PL V,33851.9
128,P PL,958.675
128,P V,42530.8
128,P PH,29170.8
128,C P,30049.1
128,PL V,42559.1
128,PH PL,32247.4
128,C PL,32432.8
128,PH V,1056720.0
128,C V,738855.0
128,C PH,560067.0
128,P PL V,4357.94
128,P PH PL,3120.67
128,C P PL,3137.14
128,P PH V,115651.0
128,C P V,94925.8
128,C P PH,56809.8
128,PH PL V,137408.0
128,C PL V,138188.0
128,C PH PL,104719.0
128,C PH V,2385570.0
128,P PH PL V,14185.1
128,C P PL V,14258.8
128,C P PH PL,10212.0
128,C P PH V,258127.0
128,C PH PL V,446163.0
128,C P PH PL V,46412.8
129,P PL,2766.06
129,P V,88390.6
129,P PH,77303.3
129,C P,78023.0
129,PL V,37878.7
129,PH PL,36597.0
129,C PL,36064.1
129,PH V,863814.0
129,C V,591783.0
129,C PH,571992.0
129,P PL V,12045.9
129,P PH PL,9192.7
129,C P PL,15590.6
129,P PH V,293754.0
129,C P V,197348.0
129,C P PH,259301.0
129,PH PL V,124806.0
129,C PL V,122988.0
129,C PH PL,118880.0
129,C PH V,1950740.0
129,P PH PL V,40033.2
129,C P PL V,39431.7
129,C P PH PL,51813.9
129,C P PH V,655862.0
129,C PH PL V,405417.0
129,C P PH PL V,131047.0
130,P PL,9662.01
130,C PL,33055.8
130,PH PL,33289.9
130,C P,143744.0
130,P PH,243302.0
130,C U,155890.0
130,C PH,566516.0
130,C P PL,31592.3
130,P PH PL,31830.5
130,C PL U,29723.6
130,C PH PL,108035.0
130,C P U,129254.0
130,C P PH,473566.0
130,C PH U,509409.0
130,C P PL U,28407.7
130,C P PH PL,104080.0
130,C PH PL U,97144.9
130,C P PH U,425828.0
130,C P PH PL U,93588.5
131,U V,161.989
131,C V,111.638
131,P V,358.745
131,PH V,2677.74
131,C U,7210.54
131,P U,34551.0
131,PH U,228636.0
131,C P,15551.7
131,C PH,101960.0
131,P PH,948348.0
131,C U V,116.449
131,P U V,364.742
131,PH U V,2399.67
131,C P V,211.351
131,C PH V,1385.69
131,P PH V,41228.3
131,C P U,16217.8
131,C PH U,106700.0
131,P PH U,511836.0
131,C P PH,192779.0
131,C P U V,261.974
131,C PH U V,1723.59
131,P PH U V,5418.48
131,C P PH V,2621.16
131,C P PH U,240004.0
131,C P PH U V,3877.54
132,U V,153.817
132,C V,2206.95
132,P V,233.621
132,PH V,764.988
132,C U,150489.0
132,P U,23754.3
132,PH U,68958.2
132,C P,222598.0
132,C PH,640225.0
132,P PH,196163.0
132,C U V,2304.92
132,P U V,237.821
132,PH U V,686.396
132,C P V,2869.0
132,C PH V,8251.84
132,P PH V,8087.72
132,C P U,232472.0
132,C PH U,670976.0
132,P PH U,106003.0
132,C P PH,831854.0
132,C P U V,3560.59
132,C PH U V,10276.8
132,P PH U V,1064.26
132,C P PH V,10718.2
132,C P PH U,1036510.0
132,C P PH U V,15875.4
133,PH U,230876.0
133,PH V,2705.17
133,C PH,2150350.0
133,B PH,859139.0
133,U V,161.43
133,C U,150010.0
133,B U,62424.8
133,C V,2323.57
133,B V,573.113
133,B C,531189.0
133,PH U V,2419.53
133,C PH U,2246470.0
133,B PH U,807035.0
133,C PH V,29180.4
133,B PH V,7200.97
133,B C PH,6663220.0
133,C U V,2419.0
133,B U V,564.252
133,B C U,524474.0
133,B C V,7202.42
133,C PH U V,36225.5
133,B PH U V,8449.42
133,B C PH U,7853220.0
133,B C PH V,90383.4
133,B C U V,8457.44
133,B C PH U V,126638.0
134,PH U,219904.0
134,B U,55402.6
134,P U,9919.33
134,C U,62347.7
134,B PH,858434.0
134,P PH,272396.0
134,C PH,1617930.0
134,B P,38646.1
134,B C,422438.0
134,C P,73248.4
134,B PH U,789908.0
134,P PH U,144552.0
134,C PH U,907591.0
134,B P U,35630.5
134,B C U,223970.0
134,C P U,75122.5
134,B P PH,471513.0
134,B C PH,5151390.0
134,C P PH,893209.0
134,B C P,233219.0
134,B P PH U,518760.0
134,B C PH U,3260590.0
134,C P PH U,1093810.0
134,B C P U,269914.0
134,B C P PH,2845630.0
134,B C P PH U,3929530.0
135,PH U,247648.0
135,B U,68812.2
135,P U,431.763
135,C U,124519.0
135,B PH,882910.0
135,P PH,11200.2
135,C PH,1664060.0
135,B P,1544.97
135,B C,422438.0
135,C P,2928.28
135,B PH U,889565.0
135,P PH U,6471.37
135,C PH U,1864300.0
135,B P U,1550.9
135,B C U,447308.0
135,C P U,2118.21
135,B P PH,19394.2
135,B C PH,5298260.0
135,C P PH,36726.2
135,B C P,9323.47
135,B P PH U,23224.1
135,B C PH U,6697650.0
135,C P PH U,31717.4
135,B C P U,7610.32
135,B C P PH,117004.0
135,B C P PH U,114019.0
136,PH U,242263.0
136,B U,67316.1
136,P U,6373.37
136,C U,152936.0
136,B PH,882910.0
136,P PH,169003.0
136,C PH,2089240.0
136,B P,23312.6
136,B C,530374.0
136,C P,55475.7
136,B PH U,870223.0
136,P PH U,95525.8
136,C PH U,2289750.0
136,B P U,22893.3
136,B C U,549388.0
136,C P U,60600.6
136,B P PH,292646.0
136,B C PH,6652010.0
136,C P PH,695771.0
136,B C P,176631.0
136,B P PH U,342818.0
136,B C PH U,8226120.0
136,C P PH U,907519.0
136,B C P U,217737.0
136,B C P PH,2216620.0
136,B C P PH U,3260290.0
137,B U,68812.2
137,P U,7513.76
137,B P,26886.3
137,C P,23339.1
137,P PL,820.909
137,C PL,30089.4
137,B P U,26989.6
137,C P U,20402.1
137,P PL U,717.606
137,B C P,73004.5
137,B P PL,2567.79
137,C P PL,2697.94
137,B C P U,73285.1
137,B P PL U,2577.66
137,C P PL U,2358.43
137,B C P PL,8439.12
137,B C P PL U,8471.56
138,B U,68232.9
138,P U,79976.1
138,U V,32561.6
138,B P,283767.0
138,B V,109821.0
138,P V,145642.0
138,P T,561.065
138,B P U,284877.0
138,B U V,115997.0
138,P U V,158524.0
138,P T U,490.461
138,B P V,449373.0
138,B P T,1740.23
138,P T V,893.162
138,B P U V,564711.0
138,B P T U,1747.03
138,P T U V,972.165
138,B P T V,2755.82
138,B P T U V,3463.15
139,P U,78504.9
139,B U,67013.6
139,P PL,9287.23
139,P V,287685.0
139,C P,141664.0
139,B P,273569.0
139,PL V,42786.7
139,C PL,32590.3
139,C V,744212.0
139,P PL U,8118.53
139,P U V,251483.0
139,C P U,123837.0
139,B P U,274639.0
139,P PL V,42410.9
139,C P PL,30531.4
139,B P PL,28291.0
139,C P V,645214.0
139,B P V,876354.0
139,B C P,431541.0
139,C PL V,139338.0
139,P PL U V,37074.0
139,C P PL U,26689.3
139,B P PL U,28399.8
139,C P U V,564020.0
139,B P U V,879781.0
139,B C P U,433228.0
139,C P PL V,139163.0
139,B P PL V,129193.0
139,B C P PL,93005.5
139,B C P V,1965470.0
139,C P PL U V,121651.0
139,B P PL U V,129690.0
139,B C P PL U,93362.9
139,B C P U V,1973150.0
139,B C P PL V,423923.0
139,B C P PL U V,425552.0
140,P PL,767.389
140,C P,15633.9
140,P V,28079.0
140,P PH,19926.1
140,C PL,25160.3
140,PL V,42019.8
140,PH PL,32852.3
140,B U,67711.1
140,B C,415678.0
140,C U,124519.0
140,C V,566934.0
140,C PH,444641.0
140,PH V,1064560.0
140,C P PL,1952.25
140,P PL V,3449.71
140,P PH PL,2550.25
140,B C P,48178.6
140,C P U,14432.3
140,C P V,48733.5
140,C P PH,51957.7
140,P PH V,93316.5
140,B C PL,77535.9
140,C PL U,23226.5
140,C PL V,105817.0
140,C PH PL,82951.8
140,PH PL V,138499.0
140,B C U,300687.0
140,B C V,1747110.0
140,B C PH,1370240.0
140,C U V,523359.0
140,C PH U,410466.0
140,C PH V,1868840.0
140,B C P PL,6016.2
140,C P PL U,1802.2
140,C P PL V,8759.72
140,C P PH PL,6488.04
140,P PH PL V,11461.4
140,B C P U,51015.1
140,B C P V,150181.0
140,B C P PH,160117.0
140,C P U V,44987.8
140,C P PH U,47964.2
140,C P PH V,161960.0
140,B C PL U,82100.8
140,B C PL V,326094.0
140,B C PH PL,255630.0
140,C PL U V,97684.2
140,C PH PL U,76576.1
140,C PH PL V,348787.0
140,B C U V,1849970.0
140,B C PH U,991183.0
140,B C PH V,5759140.0
140,C PH U V,1725200.0
140,B C P PL U,6370.4
140,B C P PL V,26994.6
140,B C P PH PL,19994.0
140,C P PL U V,8086.44
140,C P PH PL U,5989.36
140,C P PH PL V,29109.4
140,B C P U V,159022.0
140,B C P PH U,169543.0
140,B C P PH V,499108.0
140,C P PH U V,149512.0
140,B C PL U V,345293.0
140,B C PH PL U,270680.0
140,B C PH PL V,1074850.0
140,C PH PL U V,321979.0
140,B C PH U V,6098200.0
140,B C P PL U V,28583.9
140,B C P PH PL U,21171.1
140,B C P PH PL V,89705.7
140,C P PH PL U V,26872.0
140,B C P PH U V,528492.0
140,B C PH PL U V,1138130.0
140,B C P PH PL U V,94987.0
141,P PL,9572.57
141,C P,143185.0
141,P V,290773.0
141,P PH,243164.0
141,C PL,33234.8
141,PL V,43633.0
141,PH PL,33581.8
141,B U,68812.2
141,B C,545886.0
141,C U,160908.0
141,C V,744212.0
141,C PH,574579.0
141,PH V,1081420.0
141,C P PL,31469.4
141,P PL V,43714.0
141,P PH PL,31812.3
141,B C P,448424.0
141,C P U,132179.0
141,C P V,652139.0
141,C P PH,475859.0
141,P PH V,966343.0
141,B C PL,104084.0
141,C PL U,30680.4
141,C PL V,142094.0
141,C PH PL,109573.0
141,PH PL V,143816.0
141,B C U,578139.0
141,B C V,2330710.0
141,B C PH,1799460.0
141,C U V,687011.0
141,C PH U,530416.0
141,C PH V,2453210.0
141,B C P PL,98555.5
141,C P PL U,29050.6
141,C P PL V,143439.0
141,C P PH PL,104584.0
141,P PH PL V,145236.0
141,B C P U,474824.0
141,B C P V,2042360.0
141,B C P PH,1490290.0
141,C P U V,602015.0
141,C P PH U,439284.0
141,C P PH V,2167310.0
141,B C PL U,110212.0
141,B C PL V,445008.0
141,B C PH PL,343159.0
141,C PL U V,131172.0
141,C PH PL U,101151.0
141,C PH PL V,468437.0
141,B C U V,2467930.0
141,B C PH U,1905400.0
141,B C PH V,7682930.0
141,C PH U V,2264650.0
141,B C P PL U,104358.0
141,B C P PL V,449220.0
141,B C P PH PL,327536.0
141,C P PL U V,132414.0
141,C P PH PL U,96545.8
141,C P PH PL V,476662.0
141,B C P U V,2162600.0
141,B C P PH U,1578030.0
141,B C P PH V,6787550.0
141,C P PH U V,2000730.0
141,B C PL U V,471207.0
141,B C PH PL U,363362.0
141,B C PH PL V,1467050.0
141,C PH PL U V,432433.0
141,B C PH U V,8135260.0
141,B C P PL U V,475668.0
141,B C P PH PL U,346819.0
141,B C P PH PL V,1492800.0
141,C P PH PL U V,440025.0
141,B C P PH U V,7187160.0
141,B C PH PL U V,1553420.0
141,B C P PH PL U V,1580690.0
142,P PL,3280.85
142,C P,61477.1
142,P V,111876.0
142,P PH,78353.2
142,C PL,27275.7
142,PL V,46155.6
142,PH PL,35613.5
142,B U,68812.2
142,B C,421823.0
142,C U,124338.0
142,C V,572768.0
142,C PH,443337.0
142,PH V,1075490.0
142,C P PL,8334.39
142,P PL V,14922.2
142,P PH PL,10887.0
142,B C P,192533.0
142,C P U,56751.9
142,C P V,193888.0
142,C P PH,118485.0
142,P PH V,310130.0
142,B C PL,85421.8
142,C PL U,25179.3
142,C PL V,116063.0
142,C PH PL,89763.1
142,PH PL V,151905.0
142,B C U,446658.0
142,B C V,1793790.0
142,B C PH,1388440.0
142,C U V,528745.0
142,C PH U,409262.0
142,C PH V,1885270.0
142,B C P PL,26101.5
142,C P PL U,7693.8
142,C P PL V,37836.1
142,C P PH PL,27657.2
142,P PH PL V,49504.0
142,B C P U,203869.0
142,B C P V,607217.0
142,B C P PH,371071.0
142,C P U V,178986.0
142,C P PH U,109379.0
142,C P PH V,537478.0
142,B C PL U,90451.0
142,B C PL V,363486.0
142,B C PH PL,281119.0
142,C PL U V,107143.0
142,C PH PL U,82863.8
142,C PH PL V,381992.0
142,B C U V,1899400.0
142,B C PH U,1470180.0
142,B C PH V,5904260.0
142,C PH U V,1740360.0
142,B C P PL U,27638.2
142,B C P PL V,118495.0
142,B C P PH PL,86616.4
142,C P PL U V,34928.0
142,C P PH PL U,25531.4
142,C P PH PL V,125547.0
142,B C P U V,642966.0
142,B C P PH U,392918.0
142,B C P PH V,1683270.0
142,C P PH U V,496167.0
142,B C PL U V,384886.0
142,B C PH PL U,297670.0
142,B C PH PL V,1196320.0
142,C PH PL U V,352632.0
142,B C PH U V,6251870.0
