QueryID,Tables,safebound_Estimate,safebound_InferenceTime
63,P B,903782.7264913184,0.743
63,C PL,151433.15776080446,0.983
63,C V,27216.0,0.657
63,V PL,14207.999999999998,0.8490000000000001
63,U B,79233.0,0.67
63,P C PL,130946.15190870002,1.585
63,P C V,25185.665444201968,1.727
63,P C U,89928.99999999999,2.068
63,P C B,7238519.403727984,1.6139999999999999
63,P PL V,14208.000000000002,1.5839999999999999
63,P PL U,10186.000000000004,1.8550000000000002
63,P PL B,2700336.3238783376,1.3860000000000001
63,P V U,1725.0000000000002,1.866
63,P V B,725488.3038524147,1.3719999999999999
63,P U B,913500.220138244,1.539
63,C PL V,296505.00000000006,1.2730000000000001
63,P C PL V,261007.7387334731,2.2920000000000003
63,P C PL U,130946.15190870012,2.6470000000000002
63,P C PL B,44194767.41895879,2.184
63,P C V U,25185.665444201968,2.684
63,P C V B,10755048.022745268,2.1710000000000003
63,P C U B,7287360.328224683,2.511
63,P PL V U,14208.000000000002,2.558
63,P PL V B,6260391.275908842,2.053
63,P PL U B,2706266.897310026,2.352
63,P V U B,725488.3038524147,2.3040000000000003
63,P C PL V U,261007.73873347303,3.257
63,P C PL V B,116411363.74013846,2.8600000000000003
63,P C PL U B,44239952.62990783,3.0709999999999997
63,P C V U B,10755048.022745268,3.081
63,P PL V U B,6260391.275908842,3.075
63,P C PL V U B,116411363.74013846,3.68
64,P PL,1650.0,1.694
64,PH P,49603.457900000016,1.824
64,C P,28780.7379,1.914
64,PH PL,117162.46947496946,0.328
64,C PL,120059.41872941874,0.299
64,PH C,1187082.3106023606,0.24899999999999997
64,U C,171499.0,0.583
64,C V,30313349.075974867,0.321
64,U V,34789.0,0.578
64,P PL PH,20344.000000000004,2.718
64,P PL C,20931.929703570357,2.781
64,P PH C,234961.9124963658,3.062
64,P C U,28349.105054485477,9.008000000000001
64,P C V,5210477.189970036,3.892
64,PL PH C,1563093.4346505343,0.515
64,PL C U,116875.2568997032,1.071
64,PL C V,63619452.99675035,0.504
64,PH C U,1166951.3577946736,0.973
64,PH C V,335110986.8961165,0.46799999999999997
64,C U V,30313436.075974867,1.009
64,P PL PH C,291026.7477968418,4.037
64,P PL C U,20931.929703570357,4.7410000000000005
64,P PL C V,12427935.174726348,4.255
64,P PH C U,233668.3876140323,4.931
64,P PH C V,61472750.80153738,4.548
64,P C U V,5210477.189970038,4.154
64,PL PH C U,1532496.1631368587,1.222
64,PL PH C V,936125159.5796162,0.759
64,PL C U V,62852242.77009855,1.374
64,PH C U V,333661184.86148864,1.349
64,P PL PH C U,291026.7477968417,5.744
64,P PL PH C V,183670898.4762509,5.244000000000001
64,P PL C U V,12427935.174726348,5.1450000000000005
64,P PH C U V,61472750.80153739,5.3660000000000005
64,PL PH C U V,925325265.6234868,1.659
64,P PL PH C U V,183670898.4762509,6.114
65,P PL,3457.0000000000005,1.1440000000000001
65,PH P,47471.99999999999,1.59
65,C P,26041.15889521103,1.9189999999999998
65,PH PL,67814.94871794872,0.494
65,C PL,111823.0,0.583
65,PH C,488651.0,0.864
65,U C,61707.0,2.5820000000000003
65,C V,20958106.34446118,0.752
65,U V,20335.0,1.699
65,P PL PH,28982.296119990984,2.261
65,P PL C,30607.659488118767,2.427
65,P PH C,171698.24225885083,2.918
65,P C U,25487.03686142399,6.045
65,P C V,4967904.543023204,3.474
65,PL PH C,881961.3076923079,0.9810000000000001
65,PL C U,55552.74053030301,3.591
65,PL C V,50439206.109746,1.185
65,PH C U,221660.2556818181,3.933
65,PH C V,148993478.80506355,1.504
65,C U V,1110917.404455993,3.9690000000000003
65,P PL PH C,326974.0009055381,3.4589999999999996
65,P PL C U,24736.84034280474,6.671
65,P PL C V,13474850.196359845,4.276000000000001
65,P PH C U,156627.0963093323,7.1450000000000005
65,P PH C V,53379269.09983261,4.769
65,P C U V,1045494.2355405468,7.57
65,PL PH C U,456121.8184731936,4.226999999999999
65,PL PH C V,500916410.9319777,1.734
65,PL C U V,4643720.941246488,5.248
65,PH C U V,12446555.44515954,5.551
65,P PL PH C U,261088.32393614107,7.93
65,P PL PH C V,180860584.64425957,5.466
65,P PL C U V,3235381.8158758804,8.576
65,P PH C U V,12234885.312167138,9.318
65,PL PH C U V,70017111.34449507,6.161
65,P PL PH C U V,52185137.36593695,9.678
66,P PL,10874.0,0.695
66,PH P,90987.0,1.16
66,C P,170220.00000000003,0.879
66,PH PL,11102.0,0.566
66,C PL,120716.12209272209,0.213
66,PH C,174305.0,0.629
66,U C,171499.0,0.5950000000000001
66,C V,812809.1465685591,0.5770000000000001
66,U V,810.0,0.798
66,P PL PH,10874.0,1.466
66,P PL C,106667.39194139194,1.149
66,P PH C,170220.00000000003,1.6969999999999998
66,P C U,167514.00958996644,2.0370000000000004
66,P C V,790045.7455449005,1.9040000000000001
66,PL PH C,120716.12209272209,0.714
66,PL C U,117406.92434373117,0.837
66,PL C V,1692125.0154982563,0.65
66,PH C U,171470.0,1.272
66,PH C V,812809.1465685593,1.11
66,C U V,812809.1465685592,1.177
66,P PL PH C,106667.39194139194,1.9889999999999999
66,P PL C U,106667.39194139194,2.402
66,P PL C V,1506305.541575485,2.3800000000000003
66,P PH C U,167514.00958996647,2.9619999999999997
66,P PH C V,790045.7455449005,2.954
66,P C U V,790045.7455449003,2.648
66,PL PH C U,117406.92434373117,1.413
66,PL PH C V,1692125.0154982568,1.338
66,PL C U V,1670605.9390883066,1.431
66,PH C U V,812809.1465685595,1.898
66,P PL PH C U,106667.39194139194,3.247
66,P PL PH C V,1506305.541575485,3.33
66,P PL C U V,1506305.541575485,3.1830000000000003
66,P PH C U V,790045.7455449004,3.77
66,PL PH C U V,1670605.9390883078,2.1879999999999997
66,P PL PH C U V,1506305.541575485,4.094
67,P PL,793.0,1.581
67,PH P,6320.0,1.8359999999999999
67,C P,13464.999999999998,2.025
67,PH PL,11102.0,0.45899999999999996
67,C PL,111932.36263736265,0.671
67,PH C,134887.0,0.895
67,U C,77362.0,1.542
67,C V,20958106.34446118,0.748
67,U V,18882.04282784282,1.351
67,P PL PH,793.0,2.64
67,P PL C,9759.999999999998,2.879
67,P PH C,13464.999999999998,3.2369999999999997
67,P C U,13220.999999999993,4.84
67,P C V,2716699.737474565,3.532
67,PL PH C,111932.36263736265,0.982
67,PL C U,65270.77692895338,2.511
67,PL C V,50488807.29655919,1.236
67,PH C U,77362.00000000001,2.7590000000000003
67,PH C V,20958106.34446118,1.454
67,C U V,1172963.8474912152,2.544
67,P PL PH C,9759.999999999998,3.8930000000000002
67,P PL C U,9759.999999999998,5.53
67,P PL C V,5772777.2375351135,4.4079999999999995
67,P PH C U,13220.999999999996,5.95
67,P PH C V,2716699.737474567,4.738
67,P C U V,766310.4749947656,5.603000000000001
67,PL PH C U,65270.7769289534,2.949
67,PL PH C V,50488807.29655921,1.847
67,PL C U V,4409369.773540016,3.4880000000000004
67,PH C U V,1172963.847491215,3.604
67,P PL PH C U,9759.999999999998,6.511
67,P PL PH C V,5772777.2375351135,5.5040000000000004
67,P PL C U V,1648916.6953395451,6.547
67,P PH C U V,766310.4749947657,6.893
67,PL PH C U V,4409369.773540016,4.008
67,P PL PH C U V,1648916.6953395451,7.662999999999999
68,C P,174305.0,0.186
68,P PL,11102.0,0.158
68,PH P,303187.0,0.147
68,P V,328064.0,0.244
68,C PL,166534.11075460486,0.19799999999999998
68,PH C,1164362.1188661826,0.16899999999999998
68,C V,2081273.0499070163,0.253
68,C B,18887310.701133817,0.289
68,PH PL,148357.39231601733,0.19
68,V PL,620766.8645722006,0.272
68,PH V,2305964.8356771674,0.254
68,P C PL,166534.11075460486,0.29500000000000004
68,P C PH,1164362.1188661826,0.25
68,P C V,2081273.0499070163,0.36000000000000004
68,P C B,18887310.70113382,0.389
68,P PL PH,148357.39231601733,0.289
68,P PL V,620766.8645722006,0.378
68,P PH V,2305964.8356771674,0.36000000000000004
68,C PL PH,2781722.190242763,0.27999999999999997
68,C PL V,15753976.557166755,0.367
68,C PL B,68412343.03996801,0.306
68,C PH V,24317658.95223125,0.34299999999999997
68,C PH B,199553303.68563417,0.356
68,C V B,569589334.7686858,0.435
68,PL PH V,12726674.122236408,0.359
68,P C PL PH,2781722.190242763,0.363
68,P C PL V,15753976.557166755,0.444
68,P C PL B,68412343.03996801,0.5630000000000001
68,P C PH V,24317658.95223125,0.395
68,P C PH B,199553303.68563417,0.593
68,P C V B,569589334.7686859,0.695
68,P PL PH V,12726674.122236408,0.414
68,C PL PH V,388787602.8232186,0.435
68,C PL PH B,1202680391.5801468,0.472
68,C PL V B,7070200879.573005,0.5509999999999999
68,C PH V B,8663772081.656595,0.5900000000000001
68,P C PL PH V,388787602.8232186,0.495
68,P C PL PH B,1202680391.5801468,0.5910000000000001
68,P C PL V B,7070200879.573006,0.6859999999999999
68,P C PH V B,8663772081.656595,0.8220000000000001
68,C PL PH V B,176289024443.7924,0.603
68,P C PL PH V B,176289024443.7924,0.791
69,C P,89981.00000000001,1.193
69,P PL,10186.0,0.728
69,PH P,216167.0,0.641
69,P V,153509.00000000003,1.053
69,C PL,151433.15776080446,0.909
69,PH C,1006041.187905844,0.509
69,C V,1910432.7629377237,0.559
69,C B,13242122.32244531,0.607
69,PH PL,139166.74461145385,0.531
69,V PL,594270.7523910363,0.607
69,PH V,2305964.8356771674,0.251
69,P C PL,133048.06280942337,1.5410000000000001
69,P C PH,727258.4679831855,1.489
69,P C V,1036392.615655512,2.174
69,P C B,11171978.739754826,2.0439999999999996
69,P PL PH,142204.47345409336,1.339
69,P PL V,366720.216579779,1.619
69,P PH V,1357835.2024813842,1.494
69,C PL PH,2578051.535775862,1.044
69,C PL V,14573739.817305002,1.0610000000000002
69,C PL B,58070496.37840573,1.341
69,C PH V,23185428.18694683,0.763
69,C PH B,149072390.01975572,1.081
69,C V B,473421812.4765872,1.107
69,PL PH V,12175336.831640655,0.733
69,P C PL PH,2368102.7601131573,1.929
69,P C PL V,7023421.140546897,2.342
69,P C PL B,52615270.4293169,2.682
69,P C PH V,13146694.722198935,2.3
69,P C PH B,131863223.50927453,2.628
69,P C V B,301477713.6301615,3.0799999999999996
69,P PL PH V,7029330.58758446,1.977
69,C PL PH V,356733571.12041265,1.158
69,C PL PH B,1072710820.172304,1.441
69,C PL V B,6459260866.378781,1.538
69,C PH V B,7704656841.41268,1.2149999999999999
69,P C PL PH V,165094189.68339363,2.79
69,P C PL PH B,1005827550.0336926,3.068
69,P C PL V B,3103527546.1782746,3.473
69,P C PH V B,4695148530.550828,3.454
69,C PL PH V B,160875985229.09262,1.6199999999999999
69,P C PL PH V B,74359365850.27924,3.856
70,C P,31599.000000000004,1.468
70,P PL,11102.0,0.5630000000000001
70,PH P,75445.0,1.2
70,P V,106908.0,2.726
70,C PL,172324.22331649833,0.243
70,PH C,1168322.1006643816,0.20900000000000002
70,C V,1790448.7887445893,0.786
70,C B,19172741.85464513,0.368
70,PH PL,148357.39231601733,0.175
70,V PL,470643.125,0.767
70,PH V,1944203.6428571427,0.749
70,P C PL,76935.1859034734,1.4909999999999999
70,P C PH,262369.5996523997,2.0799999999999996
70,P C V,477128.5790099571,3.5959999999999996
70,P C B,3741678.5424818345,2.7950000000000004
70,P PL PH,131536.8841269841,1.304
70,P PL V,374607.1835821546,2.763
70,P PH V,889749.0875845379,3.442
70,C PL PH,2944699.405393218,0.342
70,C PL V,11588877.502735697,0.9309999999999999
70,C PL B,70804724.09911409,0.424
70,C PH V,20461776.006418347,0.93
70,C PH B,202923766.39982107,0.431
70,C V B,485580084.79845166,1.021
70,PL PH V,8998374.129870128,0.888
70,P C PL PH,967402.699853912,2.186
70,P C PL V,2881074.637113377,3.664
70,P C PL B,21207099.77650522,2.917
70,P C PH V,5129931.586490167,4.338
70,P C PH B,42302003.78336463,3.5469999999999997
70,P C V B,105475580.65268758,5.1419999999999995
70,P PL PH V,7012530.098961012,3.509
70,C PL PH V,274240111.9006315,1.014
70,C PL PH B,1274466516.0970714,0.509
70,C PL V B,5176172693.391378,1.127
70,C PH V B,7186669769.294774,1.26
70,P C PL PH V,55269040.877045766,4.37
70,P C PL PH B,325626552.8067225,3.7230000000000003
70,P C PL V B,1128164699.2915387,5.0809999999999995
70,P C PH V B,1459958884.142304,5.799
70,C PL PH V B,124094464086.25722,1.266
70,P C PL PH V B,23600264755.545963,5.802
71,C P,174305.0,0.319
71,P PL,11102.0,0.22599999999999998
71,PH P,91976.0,0.5770000000000001
71,P V,33690.99999999999,0.8270000000000001
71,C PL,166534.11075460486,0.193
71,PH C,174305.0,0.438
71,C V,466394.4209107885,0.58
71,C B,18887310.701133817,0.259
71,PH PL,11102.0,0.46
71,V PL,246958.75,0.617
71,PH V,33690.99999999999,0.8069999999999999
71,P C PL,172324.22331649833,0.446
71,P C PH,174305.0,0.741
71,P C V,483117.07878787856,1.018
71,P C B,19075550.709809408,0.559
71,P PL PH,11102.0,0.718
71,P PL V,246958.75,1.0610000000000002
71,P PH V,33690.99999999999,1.388
71,C PL PH,166534.11075460486,0.58
71,C PL V,7034589.01001931,0.754
71,C PL B,68412343.03996801,0.33799999999999997
71,C PH V,466394.4209107885,0.955
71,C PH B,18887310.70113382,0.636
71,C V B,182627369.77935413,0.781
71,PL PH V,246958.75,0.993
71,P C PL PH,172324.22331649833,0.8809999999999999
71,P C PL V,7464394.380345116,1.219
71,P C PL B,70804724.09911409,0.752
71,P C PH V,483117.07878787856,1.427
71,P C PH B,19075550.709809408,1.211
71,P C V B,188767158.318748,1.373
71,P PL PH V,246958.75,1.4020000000000001
71,C PL PH V,7034589.01001931,1.093
71,C PL PH B,68412343.03996801,0.717
71,C PL V B,3178521042.7122803,0.9259999999999999
71,C PH V B,182627369.77935413,1.1329999999999998
71,P C PL PH V,7464394.380345116,1.6700000000000002
71,P C PL PH B,70804724.09911409,1.2049999999999998
71,P C PL V B,3373520650.5045385,1.4480000000000002
71,P C PH V B,188767158.318748,1.813
71,C PL PH V B,3178521042.7122803,1.214
71,P C PL PH V B,3373520650.5045385,1.9680000000000002
72,C P,134887.0,0.784
72,P PL,11102.0,0.262
72,PH P,1044.0,0.5950000000000001
72,P V,328064.0,0.368
72,C PL,161628.08333333334,0.5199999999999999
72,PH C,19044.0,0.691
72,C V,1874624.45301044,0.555
72,C B,13253487.8394255,0.791
72,PH PL,11554.46875,0.449
72,V PL,610997.0843885707,0.258
72,PH V,79500.07321234877,0.448
72,P C PL,161628.08333333334,0.8350000000000001
72,P C PH,19044.0,1.131
72,P C V,1910432.7629377237,0.9890000000000001
72,P C B,13253487.8394255,1.514
72,P PL PH,11554.46875,0.7240000000000001
72,P PL V,620766.8645722006,0.519
72,P PH V,80813.28992900538,0.8019999999999999
72,C PL PH,269017.125,0.871
72,C PL V,14997775.344203452,0.721
72,C PL B,59914556.61544865,1.177
72,C PH V,1727742.2650759623,0.867
72,C PH B,8645976.0,1.3079999999999998
72,C V B,463625512.78769183,1.274
72,PL PH V,1366908.18489106,0.597
72,P C PL PH,269017.125,1.2650000000000001
72,P C PL V,15234483.585928325,1.085
72,P C PL B,59914556.61544868,1.74
72,P C PH V,1758071.5562536346,1.322
72,P C PH B,8645976.0,2.016
72,P C V B,471873493.3719451,1.939
72,P PL PH V,1388465.8088857553,0.924
72,C PL PH V,40178970.85213728,0.992
72,C PL PH B,122133774.75,1.468
72,C PL V B,6586887072.773021,1.3860000000000001
72,C PH V B,784394988.344487,1.443
72,P C PL PH V,40806119.08801154,1.47
72,P C PL PH B,122133774.75,2.1350000000000002
72,P C PL V B,6692137054.762679,1.975
72,P C PH V B,798164486.5391502,2.202
72,C PL PH V B,18241252766.870327,1.589
72,P C PL PH V B,18525978065.95724,2.335
73,C P,90677.0,0.799
73,P PL,11102.0,0.35300000000000004
73,PH P,217851.0,0.82
73,P V,2166.0,1.181
73,C PL,172324.22331649833,0.256
73,PH C,1183951.7438288564,0.323
73,C V,36869.65858585859,0.507
73,C B,19075347.709809408,0.28800000000000003
73,PH PL,156940.41025641025,0.309
73,V PL,17484.65625,0.49700000000000005
73,PH V,33071.8125,0.5630000000000001
73,P C PL,123930.48956786245,0.9219999999999999
73,P C PH,725300.9164966119,1.3539999999999999
73,P C V,30306.313902196514,1.688
73,P C B,11414159.54471552,1.459
73,P PL PH,152276.51362179487,0.9259999999999999
73,P PL V,17484.656250000007,1.3619999999999999
73,P PH V,32254.875,1.792
73,C PL PH,3151773.411705192,0.47
73,C PL V,427896.1246843434,0.66
73,C PL B,70804724.09911409,0.383
73,C PH V,627309.3906565658,0.7010000000000001
73,C PH B,208672196.863893,0.55
73,C V B,16812564.315151513,0.633
73,PL PH V,357745.3125,0.7200000000000001
73,P C PL PH,1914981.266067275,1.436
73,P C PL V,264176.96171052905,1.8339999999999999
73,P C PL B,46950841.66884785,1.659
73,P C PH V,459532.0807285546,2.202
73,P C PH B,130551916.42643882,2.212
73,P C V B,13819679.139401603,2.543
73,P PL PH V,347030.90625000006,1.879
73,C PL PH V,10369415.877714643,0.857
73,C PL PH B,1367149071.118344,0.603
73,C PL V B,195120632.85606056,0.7829999999999999
73,C PH V B,286053082.1393939,0.848
73,P C PL PH V,5349986.502236879,2.368
73,P C PL PH B,785958532.2874777,2.19
73,P C PL V B,120464694.5400012,2.6719999999999997
73,P C PH V B,209546628.81222093,2.944
73,C PL PH V B,4728453640.237878,0.962
73,P C PL PH V B,2439593845.0200167,3.109
74,U P,41864.99999999999,1.659
74,U B,79851.0,0.464
74,P B,895716.3962253594,1.4760000000000002
74,C P,89928.99999999999,1.5330000000000001
74,PH P,210172.8306843632,1.408
74,P V,143971.0,2.02
74,PH C,1164362.1188661826,0.17
74,C V,2048323.730651355,0.21800000000000003
74,PH V,2285408.647625916,0.207
74,U P B,904866.322919561,1.942
74,U P C,89929.00000000004,2.934
74,U P PH,208938.44729582616,2.897
74,U P V,143971.00000000003,3.455
74,P B C,7203089.127360977,2.746
74,P B PH,8811527.889184773,2.746
74,P B V,15310699.926704662,3.318
74,P C PH,722715.0859060468,2.392
74,P C V,936848.6351800136,3.221
74,P PH V,1258052.8003533566,3.013
74,C PH V,23914012.23497489,0.36900000000000005
74,U P B C,7253103.242812293,3.7720000000000002
74,U P B PH,8884974.538992831,3.593
74,U P B V,15381106.318078166,4.438
74,U P C PH,722715.0859060468,3.859
74,U P C V,936848.6351800136,4.601
74,U P PH V,1258052.8003533564,4.468
74,P B C PH,91909456.16944712,3.684
74,P B C V,208134521.64807227,4.43
74,P B PH V,222918224.22846305,4.3
74,P C PH V,12204178.683215316,3.994
74,U P B C PH,92325992.02716184,4.8580000000000005
74,U P B C V,208581655.64945516,5.787999999999999
74,U P B PH V,223514771.28256685,5.695
74,U P C PH V,12204178.683215318,5.537
74,P B C PH V,3747657532.350655,5.368
74,U P B C PH V,3751571000.842846,6.61
75,U P,41865.00000000002,3.269
75,U B,62293.99999999999,1.7409999999999999
75,P B,895689.655147473,1.423
75,C P,89928.99999999999,1.814
75,PH P,216167.0,1.244
75,P V,143971.0,1.8079999999999998
75,PH C,1006041.187905844,0.618
75,C V,1874624.45301044,0.648
75,PH V,2285408.647625916,0.235
75,U P B,343590.5931036476,5.016
75,U P C,89928.9999999999,4.9350000000000005
75,U P PH,214815.24358974345,4.4079999999999995
75,U P V,143971.00000000006,5.0489999999999995
75,P B C,7204129.795707714,2.902
75,P B PH,8819080.320979241,2.385
75,P B V,15310645.783345273,3.038
75,P C PH,714318.9237350916,2.522
75,P C V,893901.5101599141,3.279
75,P PH V,1258052.8003533562,2.748
75,C PH V,22765783.50257818,0.8140000000000001
75,U P B C,1762595.6495126549,7.288
75,U P B PH,2600135.158639133,6.808
75,U P B V,3218250.889660124,7.82
75,U P C PH,714318.9237350913,5.737
75,U P C V,893901.5101599147,6.637
75,U P PH V,1258052.800353357,5.987
75,P B C PH,88075078.4518696,3.7230000000000003
75,P B C V,188548696.1753485,4.497
75,P B PH V,222917953.51166603,4.0889999999999995
75,P C PH V,10643018.737017686,4.095
75,U P B C PH,18026297.6121376,8.33
75,U P B C V,31815964.33428204,9.426
75,U P B PH V,39136895.62001711,8.887
75,U P C PH V,10643018.737017697,7.398
75,P B C PH V,3035586357.1611423,5.268
75,U P B C PH V,465005699.2095234,10.323
76,U P,36529.000000000015,3.801
76,U B,49959.0,2.049
76,P B,895899.8208362211,1.433
76,C P,89981.0,1.4009999999999998
76,PH P,42589.0,1.427
76,P V,153509.00000000003,2.298
76,PH C,174305.0,0.46
76,C V,1766024.0200364997,0.599
76,PH V,262116.0,0.821
76,U P B,177072.61242461324,5.769
76,U P C,89981.0,5.322
76,U P PH,36529.0,5.346
76,U P V,153509.0,6.19
76,P B C,7274243.097187105,2.545
76,P B PH,895899.8208362209,2.698
76,P B V,18499484.87853617,3.5300000000000002
76,P C PH,89981.0,2.2430000000000003
76,P C V,1023382.891452712,3.248
76,P PH V,153509.00000000003,3.3440000000000003
76,C PH V,1766024.0200364997,0.998
76,U P B C,906787.888570003,7.951
76,U P B PH,177072.6124246132,8.054
76,U P B V,1950300.1613744616,9.232000000000001
76,U P C PH,89981.0,6.305
76,U P C V,1023382.891452712,7.354
76,U P PH V,153509.0,7.641
76,P B C PH,7274243.097187105,3.6180000000000003
76,P B C V,237485399.63875392,4.624
76,P B PH V,18499484.87853617,4.7749999999999995
76,P C PH V,1023382.891452712,4.312
76,U P B C PH,906787.888570003,9.202
76,U P B C V,20850236.45065261,10.648
76,U P B PH V,1950300.1613744616,10.718
76,U P C PH V,1023382.891452712,8.451
76,P B C PH V,237485399.63875392,5.781
76,U P B C PH V,20850236.45065261,11.691999999999998
77,U P,12906.999999999998,1.7329999999999999
77,U B,79851.0,0.844
77,P B,370233.2684674376,1.109
77,C P,31303.0,0.969
77,PH P,74858.0,0.847
77,P V,33691.586699999985,1.897
77,PH C,1164362.1188661826,0.171
77,C V,466394.4209107885,0.641
77,PH V,422657.9788961039,0.631
77,U P B,370233.26846743777,2.297
77,U P C,31303.0,2.484
77,U P PH,74329.668907563,2.315
77,U P V,33691.560099999995,3.421
77,P B C,2928082.4762942903,1.897
77,P B PH,3739443.106255873,1.699
77,P B V,5234321.861494201,2.869
77,P C PH,276028.2430546779,1.424
77,P C V,284176.0161584587,2.6359999999999997
77,P PH V,359062.5562458005,2.528
77,C PH V,7499906.831096149,0.749
77,U P B C,2928082.476294289,3.559
77,U P B PH,3739443.1062558726,3.398
77,U P B V,5234321.8614942,4.793
77,U P C PH,276028.2430546779,3.0799999999999996
77,U P C V,284176.0161584588,4.2589999999999995
77,U P PH V,359062.5034126908,4.157
77,P B C PH,38551396.05441315,2.378
77,P B C V,76529281.4292268,3.574
77,P B PH V,82008328.72214353,3.5460000000000003
77,P C PH V,4143309.125614525,3.194
77,U P B C PH,38551396.05441319,4.2139999999999995
77,U P B C V,76529281.42922685,5.695
77,U P B PH V,82008328.72214353,5.702999999999999
77,U P C PH V,4143309.1256145225,4.771
77,P B C PH V,1402180296.3598738,4.171
77,U P B C PH V,1402180296.3598738,6.327
78,U P,12979.0,1.277
78,U B,79851.0,0.221
78,P B,373124.90602994943,1.307
78,C P,31599.000000000004,1.242
78,PH P,75445.0,1.2229999999999999
78,P V,1302.0,1.502
78,PH C,1164362.1188661826,0.16799999999999998
78,C V,21746.05673542144,0.229
78,PH V,18659.919642857145,0.217
78,U P B,373124.9060299494,1.489
78,U P C,31599.000000000007,2.3019999999999996
78,U P PH,75445.0,2.283
78,U P V,1302.0,2.4250000000000003
78,P B C,2940459.7395121856,2.434
78,P B PH,3796722.722033993,2.31
78,P B V,316204.43674602336,2.545
78,P C PH,276625.8974223583,1.9980000000000002
78,P C V,14953.884631484632,2.176
78,P PH V,16617.492063492064,2.2079999999999997
78,C PH V,333001.2935860708,0.304
78,U P B C,2940459.7395121856,2.834
78,U P B PH,3796722.722033992,2.766
78,U P B V,316204.43674602325,2.7439999999999998
78,U P C PH,276625.8974223582,3.139
78,U P C V,14953.884631484632,3.1719999999999997
78,U P PH V,16617.49206349207,3.099
78,P B C PH,37686192.67129294,3.1229999999999998
78,P B C V,4090012.817846216,3.346
78,P B PH V,4455961.73328336,3.3019999999999996
78,P C PH V,200460.3545900765,2.8609999999999998
78,U P B C PH,37686192.67129291,3.626
78,U P B C V,4090012.8178462153,3.595
78,U P B PH V,4455961.733283359,3.342
78,U P C PH V,200460.3545900765,3.9389999999999996
78,P B C PH V,60293548.909874514,3.8649999999999998
78,U P B C PH V,60293548.9098745,4.118
79,U P,12978.999999999998,1.4909999999999999
79,U B,79851.0,0.46900000000000003
79,P B,377469.5637995448,1.4020000000000001
79,C P,31598.999999999996,1.46
79,PH P,75444.99999999999,0.906
79,P V,91150.80071861812,1.703
79,PH C,1006041.187905844,0.515
79,C V,1910432.7629377237,0.578
79,PH V,2305964.8356771674,0.243
79,U P B,377469.5637995451,2.139
79,U P C,31598.999999999975,2.841
79,U P PH,75444.99999999997,2.395
79,U P V,90349.80071861812,3.045
79,P B C,2980881.532342655,2.4979999999999998
79,P B PH,3830780.263078228,2.11
79,P B V,6569061.739130192,2.719
79,P C PH,280448.66061726044,2.184
79,P C V,426413.0174491106,2.979
79,P PH V,692154.3509868239,2.264
79,C PH V,23185428.18694683,0.773
79,U P B C,2980881.532342657,3.9240000000000004
79,U P B PH,3830780.263078225,3.274
79,U P B V,6569061.739130194,4.305
79,U P C PH,280448.6606172603,3.532
79,U P C V,426413.0174491101,4.256
79,U P PH V,692154.3509868241,3.673
79,P B C PH,39877505.9649166,3.2039999999999997
79,P B C V,75456264.10239719,3.885
79,P B PH V,85749597.0057231,3.467
79,P C PH V,4917114.221035911,3.436
79,U P B C PH,39877505.96491661,4.5329999999999995
79,U P B C V,75456264.10239725,5.463
79,U P B PH V,85749597.00572309,5.013
79,U P C PH V,4917114.221035904,4.756
79,P B C PH V,1206127618.7550535,4.460000000000001
79,U P B C PH V,1206127618.7550535,6.191999999999999
80,U P,42030.00000000001,1.297
80,U C,171499.0,0.5379999999999999
80,P C,10715077.134900784,1.075
80,U P C,10715193.134900784,1.7249999999999999
81,U P,12906.999999999996,1.438
81,U C,132719.0,0.747
81,P C,2934881.0708331685,1.7550000000000001
81,U P C,2934881.0708331685,2.3019999999999996
82,C U,79794.0,1.003
82,C PH,306683769.21231645,0.25999999999999995
82,U PH,161347.0,0.977
82,C U PH,5062722.358004069,1.574
83,C U,79794.0,0.9460000000000001
83,C PH,305210522.0336394,0.235
83,U PH,281862.0,0.8059999999999999
83,C U PH,22266087.5101134,1.421
84,U C,171499.0,0.38499999999999995
84,U V,34789.0,0.399
84,C V,30313349.075974867,0.29
84,U C V,30313436.075974867,0.662
85,U C,170169.0,0.367
85,U V,34520.0,0.48500000000000004
85,C V,30028783.0939783,0.263
85,U C V,30305535.71464696,0.731
86,C P,134887.0,0.508
86,C U,79794.0,0.909
86,C V,1874624.45301044,0.5770000000000001
86,P V,328064.0,0.199
86,C P U,79794.0,1.531
86,C P V,1874624.45301044,0.6819999999999999
86,C U V,1122132.0899299628,1.618
86,C P U V,1122132.0899299628,1.7260000000000002
87,C U,78016.0,1.495
87,C B,19075347.709809408,0.28200000000000003
87,U B,69248.0,1.244
87,C U B,1128817.7702182096,2.557
88,C U,132719.0,0.837
88,C B,13321780.138321212,0.763
88,U B,79851.0,0.451
88,C U B,13321780.138321212,1.173
89,P U,50205.0,1.522
89,P PH,67946122.0031049,0.525
89,U PH,148177.0,1.1869999999999998
89,P U PH,2418315.0,2.222
90,P U,12323.000000000004,1.444
90,P PH,4027062.8532759775,0.7380000000000001
90,U PH,279677.0,0.769
90,P U PH,4026724.3689009766,1.957
91,P U,90585.0,0.743
91,P PH,68463983.26666513,0.294
91,U PH,281862.0,0.68
91,P U PH,68463989.26666512,1.184
92,PH P,300837.0,0.382
92,P U,42538.0,1.087
