QueryID,Tables,factorjoin_Estimate
68,V P PH,1432319.639551204
68,V PL PH P,4349032.18913504
68,PH C P PL,1927300.0
68,V C P PL,6042090.0
68,B C P PL U,197581.0
68,V C P PH,7283410.766261069
68,B C P PH U,4488242.0
68,B C P V U,5881102.971481907
68,V C PL PH P,67874250.0
68,B C PL PH U P,1955746.0
68,B C PL V U P,6360562.13506068
68,B C PH V U P,26546821.514909346
68,V P PL PH,4349032.18913504
68,V C P PL PH,67874250.0
68,B C P PL PH U,1955746.0
68,B C P PL V U,6360562.13506068
68,B C P PH V U,26546821.514909346
68,B C PL PH V U P,72383363.08048543
68,B C P PL PH V U,72383363.08048543
69,P C,103318.7652352392
69,PL C P,178043.14852030773
69,PH C P,812032.3297576697
69,V C P,743890.120809437
69,B C U,12392805.0
69,PL P,9000.856469729755
69,PH P,234736.75822129947
69,V P,133834.60056036315
69,PH PL P,99220.7253565939
69,V PL P,341025.491048407
69,V PH P,1432364.1900030111
69,PL C P,157929.06603080907
69,PH C P,729442.3978392107
69,V C P,519223.3025650453
69,B C P U,10788682.512068996
69,PH C PL P,1754934.2375071931
69,V C PL P,5383389.926143384
69,B C PL U P,181618.6843857656
69,V C PH P,5636152.99382494
69,B C PH U P,4488242.0
69,B C V U P,19354526.225903723
69,PH P PL,87199.14184494235
69,V P PL,132302.78713866297
69,V P PH,961225.4534546498
69,V PL PH P,3992472.702831812
69,PH C P PL,1554525.5088632803
69,V C P PL,2395424.383983514
69,B C P PL U,160704.40062059922
69,V C P PH,4393311.382807384
69,B C P PH U,3011741.986200125
69,B C P V U,2314752.944504309
69,V C PL PH P,59963773.7883313
69,B C PL PH U P,1796018.5617855529
69,B C PL V U P,5838054.276306389
69,B C PH V U P,26547328.750978623
69,V P PL PH,1514056.080663905
69,V C P PL PH,26962168.50906445
69,B C P PL PH U,1583771.707842878
69,B C P PL V U,2523361.7636711933
69,B C P PH V U,17285015.570350982
69,B C PL PH V U P,66298167.26218099
69,B C P PL PH V U,28361354.27422085
70,P C,66408.13743037914
70,PL C P,194534.0
70,PH C P,1027816.0
70,V C P,925918.8403821662
70,B C U,17765991.50569447
70,PL P,9800.030856562707
70,PH P,74698.16189692095
70,V P,55978.23718630227
70,PH PL P,108118.0
70,V PL P,329825.25608180463
70,V PH P,1309132.8665753475
70,PL C P,172911.92868491224
70,PH C P,577757.6589257485
70,V C P,457123.3291836167
70,B C P U,12603485.884696936
70,PH C PL P,1918416.0
70,V C PL P,5831078.785943431
70,B C PL U P,197581.0
70,V C PH P,6978770.415820394
70,B C PH U P,4488242.0
70,B C V U P,19116273.3793972
70,PH P PL,95851.87191103384
70,V P PL,160192.80915919127
70,V P PH,536608.0546661663
70,V PL PH P,3733887.252986378
70,PH C P PL,1716783.7264477964
70,V C P PL,2863384.044758622
70,B C P PL U,174927.92868491224
70,V C P PH,4616267.290077908
70,B C P PH U,1294681.4666716969
70,B C P V U,1111664.253460111
70,V C PL PH P,64945724.28754745
70,B C PL PH U P,1955746.0
70,B C PL V U P,5942318.541358358
70,B C PH V U P,24560328.01588484
70,V P PL PH,1830525.3812043592
70,V C P PL PH,32313492.91378872
70,B C P PL PH U,1739137.7264477964
70,B C P PL V U,2971834.044758622
70,B C P PH V U,10635190.239101509
70,B C PL PH V U P,66186876.37418628
70,B C P PL PH V U,33510008.91378872
71,P C,174305.0
71,PL C P,195218.0
71,PH C P,782751.1487619907
71,V C P,523253.0
71,B C U,18123151.0
71,PL P,11102.0
71,PH P,91976.0
71,V P,33691.0
71,PH PL P,99695.67732818647
71,V PL P,332007.0
71,V PH P,243497.8409030904
71,PL C P,195218.0
71,PH C P,782751.1487619907
71,V C P,523253.0
71,B C P U,17969393.21901727
71,PH C PL P,1794206.5738674258
71,V C PL P,5844309.0
71,B C PL U P,197581.0
71,V C PH P,4140569.846251188
71,B C PH U P,1394077.7383510787
71,B C V U P,19355586.812217623
71,PH P PL,99695.67732818647
71,V P PL,332007.0
71,V P PH,243497.8409030904
71,V PL PH P,3136409.786566501
71,PH C P PL,1794206.5738674258
71,V C P PL,5844309.0
71,B C P PL U,197581.0
71,V C P PH,4140569.846251188
71,B C P PH U,1394077.7383510787
71,B C P V U,644957.0
71,V C PL PH P,54831180.84104212
71,B C PL PH U P,1807802.6098282
71,B C PL V U P,5942157.0
71,B C PH V U P,4693816.924123326
71,V P PL PH,3136409.786566501
71,V C P PL PH,54831180.84104212
71,B C P PL PH U,1807802.6098282
71,B C P PL V U,5942157.0
71,B C P PH V U,4693816.924123326
71,B C PL PH V U P,55565366.78292392
71,B C P PL PH V U,55565366.78292392
72,P C,134785.5753775151
72,PL C P,191835.7392818104
72,PH C P,16033.245350462475
72,V C P,743890.120809437
72,B C U,12146719.790823324
72,PL P,10777.833333333334
72,PH P,1042.6623211851402
72,V P,319872.8333333333
72,PH PL P,5388.607039336603
72,V PL P,371124.0
72,V PH P,6068.336285390627
72,PL C P,188260.69583850887
72,PH C P,16029.802694757724
72,V C P,719051.753968279
72,B C P U,11999056.66018093
72,PH C PL P,89500.31087226898
72,V C PL P,5755166.374809366
72,B C PL U P,197581.0
72,V C PH P,113555.5380529152
72,B C PH U P,16033.245350462475
72,B C V U P,18850973.72121069
72,PH P PL,5371.4504266183285
72,V P PL,259486.8333333333
72,V P PH,5932.315008408508
72,V PL PH P,81119.58203597146
72,PH C P PL,89327.62499663161
72,V C P PL,4806402.912990516
72,B C P PL U,192802.3333333333
72,V C P PH,112175.36741357938
72,B C P PH U,16029.802694757724
72,B C P V U,5735133.666666666
72,V C PL PH P,1497939.7146948653
72,B C PL PH U P,89500.31087226898
72,B C PL V U P,6360973.0
72,B C PH V U P,113555.5380529152
72,V P PL PH,73932.55721364084
72,V C P PL PH,1425730.1826898104
72,B C P PL PH U,89327.62499663161
72,B C P PL V U,4973421.333333333
72,B C P PH V U,112175.36741357938
72,B C PL PH V U P,1497939.7146948653
72,B C P PL PH V U,1425730.1826898104
73,P C,127962.31345334723
73,PL C P,194534.0
73,PH C P,1025029.6535774714
73,V C P,36187.0
73,B C U,17932241.0
73,PL P,10360.61102484472
73,PH P,222442.5960081332
73,V P,1922.7142857142856
73,PH PL P,108105.29719564064
73,V PL P,13058.0
73,V PH P,16287.0
73,PL C P,181834.87189441
73,PH C P,910654.4039179796
73,V C P,34011.71428571429
73,B C P U,15784105.27625336
73,PH C PL P,1918416.0
73,V C PL P,241486.0
73,B C PL U P,197581.0
73,V C PH P,297249.0
73,B C PH U P,4204627.88902918
73,B C V U P,17719603.774929423
73,PH P PL,99931.38664596272
73,V P PL,12708.428571428572
73,V P PH,15908.571428571428
73,V PL PH P,123368.0
73,PH C P PL,1783631.1692546585
73,V C P PL,234292.4285714285
73,B C P PL U,183850.87189441
73,V C P PH,292818.5714285714
73,B C P PH U,2852402.0909925867
73,B C P V U,34011.71428571429
73,V C PL PH P,2289411.0
73,B C PL PH U P,1955606.269152047
73,B C PL V U P,241486.0
73,B C PH V U P,297249.0
73,V P PL PH,119784.14285714286
73,V C P PL PH,2214694.1428571427
73,B C P PL PH U,1805985.1692546585
73,B C P PL V U,234292.4285714285
73,B C P PH V U,292818.5714285714
73,B C PL PH V U P,2289411.0
73,B C P PL PH V U,2214694.1428571427
74,P C,130880.78323072128
74,PH C P,1043973.0
74,V C P,963474.0
74,PH P,232794.7184349016
74,V P,129714.50679829976
74,B P U,1429898.7226780783
74,U P,39679.19532914918
74,V PH P,1432995.0
74,U B,79851.0
74,PH C P,928184.5970804913
74,V C P,669347.3841564755
74,B C P U,5128563.57196656
74,U C P,130536.97114015446
74,V C PH P,7283455.0
74,V P PH,941961.6956800872
74,B P PH U,4434053.527492249
74,U P PH,231434.162217098
74,B P V U,4509368.135058995
74,U P V,127815.99193164834
74,U P B,1429898.7226780783
74,V C P PH,5720889.975039812
74,B C P PH U,1036135.4604337646
74,U C P PH,926831.8396977896
74,B C P V U,894218.4685724758
74,U C P V,666890.724831826
74,U C P B,5128563.57196656
74,B P PH V U,1307603.597246527
74,U P PH V,933112.8175950272
74,U P PH B,4434053.527492249
74,U P V B,4509368.135058995
74,B C P PH V U,6587977.464414392
74,U C P PH V,5706734.07377971
74,U C P PH B,1036135.4604337646
74,U C P V B,894218.4685724758
74,U P PH V B,1307603.597246527
74,U C P PH V B,6587977.464414392
75,P C,101056.08241574687
75,PH C P,798884.0793537169
75,V C P,717328.7701412166
75,PH P,226011.07977759084
75,V P,126687.01553721544
75,B P U,1309927.8263129648
75,U P,28724.24050046008
75,V PH P,1432995.0
75,U B,64304.86388696553
75,PH C P,717919.2799375353
75,V C P,531708.4154526514
75,B C P U,5104259.9823439
75,U C P,92825.17410710876
75,V C PH P,5411110.432966884
75,V P PH,944174.2070069392
75,B P PH U,4237567.242115899
75,U P PH,187456.3647801836
75,B P V U,4399528.430477116
75,U P V,95719.2741902058
75,U P B,410305.66599409305
75,V C P PH,4525466.630407808
75,B C P PH U,776952.7292848765
75,U C P PH,687678.0764974876
75,B C P V U,587975.2457034886
75,U C P V,483241.6208017061
75,U C P B,643419.491877414
75,B P PH V U,1290075.0
75,U P PH V,755217.3660257766
75,U P PH B,640053.0604906784
75,U P V B,640004.0404993643
75,B C P PH V U,4791125.938006495
75,U C P PH V,4314684.798998759
75,U C P PH B,776952.7292848765
75,U C P V B,587975.2457034886
75,U P PH V B,1254543.6957832263
75,U C P PH V B,4791125.938006495
76,P C,129805.90089013612
76,PH C P,782751.1487619907
76,V C P,953876.0
76,PH P,74433.46490008551
76,V P,119690.97464119348
76,B P U,1445253.3357113795
76,U P,29972.887488006498
76,V PH P,441321.5272751621
76,U B,63207.48924232842
76,PH C P,676997.0671268066
76,V C P,691502.1210989001
76,B C P U,5121263.334763106
76,U C P,118001.5083893872
76,V C PH P,5303741.448246169
76,V P PH,353983.73582239833
76,B P PH U,4468950.605101264
76,U P PH,70566.99044559237
76,B P V U,4606383.938515891
76,U P V,91565.34238458908
76,U P B,412519.44151962607
76,V C P PH,4502800.939941152
76,B C P PH U,755801.9922647071
76,U C P PH,635429.5782916916
76,B C P V U,780880.0
76,U C P V,605335.5535693273
76,U C P B,590716.7963677072
76,B P PH V U,393145.5581575831
76,U P PH V,326351.55253601767
76,U P PH B,587633.5901604727
76,U P V B,587607.4900254897
76,B C P PH V U,4762220.67815516
76,U C P PH V,4192266.6962952656
76,U C P PH B,755801.9922647071
76,U C P V B,780880.0
76,U P PH V B,393145.5581575831
76,U C P PH V B,4762220.67815516
77,P C,68652.25533768066
77,PH C P,1043973.0
77,V C P,523253.0
77,PH P,80725.6284140862
77,V P,25982.81603810692
77,B P U,410411.3914143529
77,U P,9404.61283075558
77,V PH P,329535.0
77,U B,77406.24221276185
77,PH C P,598646.5215895806
77,V C P,400966.270042656
77,B C P U,4447708.569628121
77,U C P,67775.93560841688
77,V C PH P,5244894.0
77,V P PH,250908.40219871985
77,B P PH U,2946473.792757536
77,U P PH,78335.86370103518
77,B P V U,3018838.083691923
77,U P V,25688.699588790587
77,U P B,361545.7191956529
77,V C P PH,4001845.0515187774
77,B C P PH U,904868.464663109
77,U C P PH,593382.2578522656
77,B C P V U,459376.0
77,U C P V,395412.8463163375
77,U C P B,3687169.477641653
77,B P PH V U,282375.0
77,U P PH V,249309.9624407137
77,U P PH B,2560269.603375691
77,U P V B,2553209.527365196
77,B C P PH V U,4424158.0
77,U C P PH V,3969108.688419017
77,U C P PH B,904269.8209734188
77,U C P V B,459376.0
77,U P PH V B,282375.0
77,U C P PH V B,4424158.0
78,P C,70198.72170513318
78,PH C P,1043973.0
78,V C P,963474.0
78,PH P,83191.29201661816
78,V P,80451.55344376652
78,B P U,442691.80161895126
78,U P,9990.985464014268
78,V PH P,1432747.5793855092
78,U B,79851.0
78,PH C P,609662.4781981697
78,V C P,582100.441692872
78,B C P U,4640957.4342902405
78,U C P,69773.05942626632
78,V C PH P,7283455.0
78,V P PH,742120.3668340981
78,B P PH U,3188979.6738427607
78,U P PH,81828.71627018918
78,B P V U,3743287.594383887
78,U P V,78642.46549177985
78,U P B,442691.80161895126
78,V C P PH,5951066.261125182
78,B C P PH U,915388.5647130896
78,U C P PH,606666.620309371
78,B C P V U,793160.7172076369
78,U C P V,579280.9643909531
78,U C P B,4640957.4342902405
78,B P PH V U,1303472.421936738
78,U P PH V,732517.181408065
78,U P PH B,3188979.6738427607
78,U P V B,3743287.594383887
78,B C P PH V U,6925073.191613887
78,U C P PH V,5935167.032610118
78,U C P PH B,915388.5647130896
78,U C P V B,793160.7172076369
78,U P PH V B,1303472.421936738
78,U C P PH V B,6925073.191613887
79,P C,70226.83506951219
79,PH C P,812032.3297576697
79,V C P,743890.120809437
79,PH P,91979.28279242928
79,V P,77950.14059174355
79,B P U,575302.6435728917
79,U P,9199.453674374054
79,V PH P,1432950.4495481928
79,U B,63748.6
79,PH C P,537538.0325074615
79,V C P,427427.1535924138
79,B C P U,4793259.38732711
79,U C P,62797.12271581689
79,V C PH P,5636152.99382494
79,V P PH,646913.1025618566
79,B P PH U,3437942.900559055
79,U P PH,73772.12374881614
79,B P V U,3851629.3272517454
79,U P V,54134.93129705425
79,U P B,191725.04189972585
79,V C P PH,3754865.374929312
79,B C P PH U,783862.4608686718
79,U C P PH,501420.2474219092
79,B C P V U,556956.307780346
79,U C P V,385964.5030540183
79,U C P B,672433.7098499967
79,B P PH V U,1172224.6376419328
79,U P PH V,497916.7350201656
79,U P PH B,661290.2051017596
79,U P V B,642718.3636585926
79,B C P PH V U,4501102.210009743
79,U C P PH V,3555779.8391351025
79,U C P PH B,756623.6664619205
79,U C P V B,543437.3320650107
79,U P PH V B,1134254.3876249047
79,U C P PH V B,4446852.12821651
80,P C U,15506206.375491297
80,U C,159258.8333871384
80,U P,39937.50926690576
80,U C P,13079174.862446424
81,P C U,43049375.773606464
81,U C,132712.0
81,U P,89010.02630284111
81,U C P,43049375.77360646
82,PH C U,262547981.0
82,U C,76168.64008486748
82,U PH,148833.0184074882
82,U C PH,3274788.252724537
83,PH C U,266326115.0
83,U C,82320.73294274097
83,U PH,156300.6590050273
83,U C PH,4006017.4266516846
84,V C U,13711397.708651904
84,U C,163992.12196675804
84,U V,34425.60981686228
84,U C V,12466375.955636866
85,V C U,13843965.280461466
85,U C,171138.36910423037
85,U V,34603.19300815555
85,U C V,13757318.390682124
86,V C P,743890.120809437
86,U C,68815.0
86,P C,134887.0
86,P V,328064.0
86,U C V P,287430.0456671204
86,P C V,743890.120809437
86,P C U,62682.14906671372
86,P C V U,287430.0456671204
87,B C U,17929168.63839302
87,U C,96550.99808253995
87,U B,73544.0
87,U C B,3028701.786988414
88,B C U,12154007.4801889
88,U C,130543.42776983215
88,U B,78519.0
88,U C B,12154007.4801889
89,P PH U,54788120.12056639
89,U PH,146429.12446485425
89,U P,58104.33232280673
89,U PH P,2179889.4853525315
90,P PH U,50958434.09253287
90,U PH,212430.3707064728
90,U P,84228.33744491744
90,U PH P,32302579.967413858
91,P PH U,54029647.8597285
91,U PH,187542.708080234
91,U P,73476.79371933601
91,U PH P,11427425.979252055
92,P PH,302871.8703365178
92,U P,52903.5100498092
92,U PH P,85699.40978861056
93,P V U,3179599.199579643
93,U V,34773.0
93,U P,46106.23870617084
93,U V P,3179599.199579643
94,P V U,3790421.0
94,U V,33759.71829990186
94,U P,84835.28685385542
94,U V P,2855558.471234232
95,PH C P,1043973.0
95,V C P,963471.6681722372
95,P C,174305.0
95,V PH P,1432861.2378801564
95,P PH,303187.0
95,P V,327887.99999999994
95,V C PH P,7283445.672688949
95,P C PH,1043973.0
95,P C V,963471.6681722372
95,P PH V,1432861.2378801564
95,P C PH V,7283445.672688949
96,PH C P,796567.4554517716
96,V C P,711384.7209992375
96,P C,132120.84108664322
96,V PH P,1299515.4292240618
96,P PH,297712.08842080657
96,P V,262116.0
96,V C PH P,5369717.97339545
96,P C PH,796567.4554517716
96,P C V,711384.7209992375
96,P PH V,1299515.4292240618
96,P C PH V,5369717.97339545
97,P C U,3934129.2110618646
97,V C U,13746590.999999998
97,U C,163964.69760411765
97,V P U,683549.6143260038
97,U P,9019.819382715108
97,U V,34523.060844517306
97,V C P U,1081005589.0385778
97,U C P,3585187.212531904
97,U C V,12491296.925788537
97,U P V,665628.3533478717
97,U C P V,947261330.1924592
98,P C U,16382796.345330665
98,V C U,13844692.10998484
98,U C,151025.2803382466
98,V P U,2013673.803423414
98,U P,41423.89641118328
98,U V,33832.60600930454
98,V C P U,4200973131.494035
98,U C P,11444713.412339808
98,U C V,9342714.65890235
98,U P V,1771020.1937614442
98,U C P V,2373494430.905164
99,P C U,11912711.62784454
99,V C U,10719713.0
99,U C,58319.0
99,V P U,1917326.324524553
99,U P,32620.96785323405
99,U V,25624.0
99,V C P U,2880717918.8151965
99,U C P,965911.1047985476
99,U C V,1243993.0
99,U P V,639572.9515742974
99,U C P V,96500785.47841944
100,P C,126725.06929448644
100,V C P,963474.0
100,V P,123079.74174348392
100,U P,38974.91689193412
100,V C P,578054.5394640616
100,U C P,126458.42193296588
100,U P V,121381.04549915565
100,U C P V,577004.4014369384
101,P C,131230.93975376053
101,V C P,717328.7701412166
101,V P,273454.5684104115
101,U P,85638.20616896728
101,V C P,606409.7994026509
101,U C P,131227.6956696092
101,U P V,269853.5703257289
101,U C P V,606284.1571243231
102,P V,161589.13449478603
102,B P U,1550982.4707559475
102,U P,41315.51241226819
102,U B,78519.0
102,B V P U,4692943.709656187
102,U V P,159005.51804945816
102,U P B,1550982.4707559475
102,U V P B,4692943.709656187
103,P V U,2012489.9259478287
103,B V U,1611310.0
103,U V,29994.0
103,B P U,1580228.037094082
103,U P,37706.71391856419
103,U B,72314.0
103,B V P U,250013636.1143315
103,U V P,1214850.0900612369
103,U V B,881139.9999999998
103,U P B,872022.4641225671
103,U V P B,81151921.481319
104,PH C U,264198615.02323696
104,V C U,13862968.0
104,U C,71686.16934106177
104,V PH U,14136269.941843184
104,U PH,138025.4490502518
104,U V,27416.876014376503
104,V C PH U,58905977842.08667
104,U C PH,3173419.0340709426
104,U C V,1652692.7541004494
104,U PH V,1183046.881457579
104,U C PH V,228659863.96923664
105,PH C U,167111591.83450064
105,V C U,10638876.599984877
105,U C,89883.85051632616
105,V PH U,14227143.0
105,U PH,185362.81999990088
105,U V,31891.5855750949
105,V C PH U,39250154400.53085
105,U C PH,9696018.43615152
105,U C V,3910074.589191452
105,U PH V,2569669.350028619
105,U C PH V,1083821175.0847468
106,PH C U,61877156.075104974
106,V C U,13650234.988996675
106,U C,71939.33866712343
106,V PH U,4602569.0
106,U PH,59609.729821156565
106,U V,28393.53002735006
106,V C PH U,12045791458.492926
106,U C PH,3189638.4718852392
106,U C V,2029301.635381
106,U PH V,1414778.564990576
106,U C PH V,316725312.22932893
107,V C U,3518154.812759722
107,B C U,3653475.078496064
107,U C,24157.315360696663
107,B V U,1534274.944802797
107,U V,33680.13894115925
107,U B,77583.78186778734
107,B C V U,660353405.3605115
107,U C V,3518154.812759721
107,U C B,3653475.078496063
107,U V B,1534274.9448027967
107,U C V B,660353405.3605113
108,V C U,3619342.620622564
108,B C U,3747565.1056638793
108,U C,23244.60267448824
108,B V U,1611310.0
108,U V,34524.34196160962
108,U B,79570.09131407103
108,B C V U,717323478.2273929
108,U C V,3352767.8959881496
108,U C B,3381111.943853082
108,U V B,1542635.3756940211
108,U C V B,630890738.1646899
109,PL C P,125894.28721636428
109,PH C P,812032.3297576697
109,V C P,743890.120809437
109,P C,134887.0
109,PH PL P,78056.98696677238
109,V PL P,60934.65332363914
109,P PL,9792.783905404503
109,V PH P,1432421.6283885543
109,P PH,303187.0
109,P V,326887.0
109,PH C PL P,1127968.2819037768
109,V C PL P,1055678.0555712746
109,P C PL,125894.28721636428
109,V C PH P,5636152.99382494
109,P C PH,812032.3297576697
109,P C V,743890.120809437
109,V PL PH P,629347.556071048
109,P PL PH,78056.98696677238
109,P PL V,60934.65332363914
109,P PH V,1432421.6283885543
109,V C PL PH P,11178272.620099075
109,P C PL PH,1127968.2819037768
109,P C PL V,1055678.0555712746
109,P C PH V,5636152.99382494
109,P PL PH V,629347.556071048
109,P C PL PH V,11178272.620099075
110,PL C P,136609.19085475264
110,PH C P,812032.3297576697
110,V C P,743890.120809437
110,P C,134887.0
110,PH PL P,84526.81515225107
110,V PL P,68567.29850578232
110,P PL,10419.97247857205
110,V PH P,1432995.0
110,P PH,303187.0
110,P V,328064.0
110,PH C PL P,1236746.187108547
110,V C PL P,1181366.2642778428
110,P C PL,136609.19085475264
110,V C PH P,5636152.99382494
110,P C PH,812032.3297576697
110,P C V,743890.120809437
110,V PL PH P,719460.6572453077
110,P PL PH,84526.81515225107
110,P PL V,68567.29850578232
110,P PH V,1432995.0
110,V C PL PH P,12568135.715277342
110,P C PL PH,1236746.187108547
110,P C PL V,1181366.2642778428
110,P C PH V,5636152.99382494
110,P PL PH V,719460.6572453077
110,P C PL PH V,12568135.715277342
111,PL C P,133160.08235105558
111,PH C P,1038994.026253662
111,V C P,963473.688253012
111,P C,174305.0
111,PH PL P,80419.62114653148
111,V PL P,69873.30682772861
111,P PL,9932.951440263583
111,V PH P,1321691.2391034877
111,P PH,272924.5823521649
111,P V,327650.0
111,PH C PL P,1200468.855523948
111,V C PL P,1222144.6236286862
111,P C PL,133160.08235105558
111,V C PH P,7270210.570200089
111,P C PH,1038994.026253662
111,P C V,963473.688253012
111,V PL PH P,724611.1795012204
111,P PL PH,80419.62114653148
111,P PL V,69873.30682772861
111,P PH V,1321691.2391034877
111,V C PL PH P,12945668.174360326
111,P C PL PH,1200468.855523948
111,P C PL V,1222144.6236286862
111,P C PH V,7270210.570200089
111,P PL PH V,724611.1795012204
111,P C PL PH V,12945668.174360326
112,PL C P,124700.79178461796
112,PH C P,1043973.0
112,V C P,963462.9415652674
112,P C,174305.0
112,PH PL P,76023.45998061354
112,V PL P,62011.48548290919
112,P PL,9461.077513769527
112,V PH P,1432319.639551204
112,P PH,303187.0
112,P V,327151.99999999994
112,PH C PL P,1120836.4587383117
112,V C PL P,1094656.656103907
112,P C PL,124700.79178461796
112,V C PH P,7283410.766261069
112,P C PH,1043973.0
112,P C V,963462.9415652674
112,V PL PH P,646342.574057472
112,P PL PH,76023.45998061354
112,P PL V,62011.48548290919
112,P PH V,1432319.639551204
112,V C PL PH P,11677413.858504318
112,P C PL PH,1120836.4587383117
112,P C PL V,1094656.656103907
112,P C PH V,7283410.766261069
112,P PL PH V,646342.574057472
112,P C PL PH V,11677413.858504318
113,PH C U,262547981.0
113,B C U,17932241.0
113,U C,66987.34659311708
113,B PH U,16636354.0
113,U PH,135021.59841173256
113,U B,67521.2769716066
113,B C PH U,80323291968.0
113,U C PH,2546403.6463754307
113,U C B,1204975.522789794
113,U PH B,1155310.547887146
113,U C PH B,103441940.67700356
114,PH C U,59951332.04141581
114,B C U,17906185.70337989
114,U C,92072.53639667276
114,B PH U,4921469.963652693
114,U PH,65152.90298589256
114,U B,71246.83995985582
114,B C PH U,15153320510.110464
114,U C PH,6659726.262352919
114,U C B,2479749.9199203863
114,U PH B,1790807.8241192163
114,U C PH B,483896208.3527001
115,PH C U,261070704.97334787
115,B C U,17445261.533866882
115,U C,84559.62979446346
115,B PH U,16090037.01778894
115,U PH,161500.42817289673
115,U B,69396.78136374927
115,B C PH U,77636733116.58733
115,U C PH,4764509.7175388085
115,U C B,1879041.479887152
115,U PH B,1643153.306232695
115,U C PH B,220257713.18361804
116,PH C U,22566454.75073548
116,B C U,1477393.0
116,U C,2685.8888888888887
116,B PH U,16470990.627398985
116,U PH,166123.78662640142
116,U B,72733.33333333333
116,B C PH U,7412170152.043727
116,U C PH,383890.9555555555
116,U C B,124643.82222222222
116,U PH B,1960855.3409943809
116,U C PH B,27937454.088888887
117,P PH,233150.42244248584
117,V PH P,1300364.6580632492
117,V P,123085.0
117,U P,31531.13032878476
117,V PH P,931295.9636883556
117,U PH P,201315.1933406864
117,U P V,95704.18826774556
117,U PH P V,774214.9732987897
118,P PH,229845.4249495784
118,V PH P,1370512.707393106
118,V P,157324.4749336654
118,U P,36804.09113495082
118,V PH P,1104756.8999614108
118,U PH P,215688.146499408
118,U P V,131143.62131930282
118,U PH P V,1002471.12398388
119,P PH U,10950855.66648288
119,U PH,29711.14444444444
119,B PH U,7768263.0
119,U P,37926.2106158092
119,B P U,1823073.3123318944
119,B U,69920.58888888889
119,U PH P,1392973.3356115469
119,B PH P U,2148036859.6362443
119,B PH U,928164.0888888888
119,B P U,781698.9304159512
119,B PH P U,75432746.7135585
120,P PH U,54148305.99566283
120,U PH,258980.21370845672
120,B PH U,16539567.0
120,U P,88463.1240299453
120,B P U,4889469.942588219
120,B U,79570.09131407103
120,U PH P,48981218.400385015
120,B PH P U,12827748467.905258
120,B PH U,14895847.252796452
120,B P U,4642938.197432469
120,B PH P U,11216769308.41286
121,P PH U,2085635.3145528552
121,U PH,58888.03159207248
121,B PH U,4790032.815925133
121,U P,10153.263167317127
121,B P U,598804.2892315456
121,B U,69372.6418725577
121,U PH P,508083.4925918717
121,B PH P U,344888600.04603845
121,B PH U,1293870.9234800432
121,B P U,256302.5405284165
121,B PH P U,27945308.092507355
122,P PH U,40268421.65133593
122,U PH,272833.0
122,B PH U,16539567.0
122,U P,46914.62551568673
122,B P U,3598750.5965525485
122,B U,79851.0
122,U PH P,40268421.65133593
122,B PH P U,9671775888.76323
122,B PH U,16539567.0
122,B P U,3598750.5965525485
122,B PH P U,9671775888.76323
123,P PH U,3764669.237681579
123,U PH,260937.01199808804
123,B PH U,16636354.0
123,U P,9890.442407933326
123,B P U,443222.9296218684
123,B U,79570.09131407103
123,U PH P,3390774.4045967334
123,B PH P U,907830413.8256564
123,B PH U,14977386.34168534
123,B P U,425118.4670809137
123,B PH P U,788494608.7362013
124,V PH U,14192767.011036647
124,U PH,155272.22857077734
124,B PH U,16394713.0
124,U V,28973.290790523344
124,B V U,1600220.9615867357
124,B U,70013.01826571606
124,U PH V,1509783.0575013857
124,B PH V U,3223891749.580574
124,B PH U,1622974.8732165615
124,B V U,759438.6382670699
124,B PH V U,82072185.52609156
125,V PH U,1474239.1772947975
125,U PH,28353.613038365336
125,B PH U,1035952.3571803548
125,U V,17995.152518025723
125,B V U,1601095.1146763295
125,B U,52575.27530464364
125,U PH V,199096.2533685348
125,B PH V U,94347665.410345
125,B PH U,315643.7398967757
125,B V U,238773.9940579177
125,B PH V U,4157402.800837257
126,V PH U,14227143.0
126,U PH,277348.0
126,B PH U,16636354.0
126,U V,34773.0
126,B V U,1611310.0
126,B U,79851.0
126,U PH V,14227142.999999998
126,B PH V U,3269439549.0
126,B PH U,16636354.0
126,B V U,1611310.0
126,B PH V U,3269439548.9999995
127,P C,71793.63072500404
127,PL C P,118325.18391783786
127,PH C P,812032.3297576697
127,V C P,742604.276801532
127,PL P,8854.367006024273
127,PH P,96661.69816734604
127,V P,99414.38043762646
127,PH PL P,72488.26759526381
127,V PL P,58077.42921679696
127,V PH P,1311647.0
127,PL C P,116277.3035834385
127,PH C P,551845.5307552097
127,V C P,548923.3289815297
127,PH C PL P,1055763.1801610251
127,V C PL P,1010007.845605484
127,V C PH P,5625985.11630863
127,PH P PL,70414.20787647791
127,V P PL,57829.01962487692
127,V P PH,835637.6821136519
127,V PL PH P,602163.0221410666
127,PH C P PL,1037697.2413482756
127,V C P PL,1007952.1521952618
127,V C P PH,5007829.208354488
127,V C PL PH P,10678885.117507566
127,V P PL PH,600038.9587370143
127,V C P PL PH,10660569.160268486
128,P C,78160.56769499826
128,PL C P,132645.06674536824
128,PH C P,1026597.4148845676
128,V C P,930037.2303523036
128,PL P,9106.021147379231
128,PH P,81237.41140061384
128,V P,56909.3961389489
128,PH PL P,79906.89459272998
128,V PL P,72475.85490049914
128,V PH P,1392300.6613634753
