QueryID,Tables,lpbound_Estimate
69,C PL,147560.81289311286
69,C PH,969724.0729143718
69,C V,1851220.877313404
69,B C,14309901.204419225
69,PH PL,149349.74348706135
69,PL V,591919.8060548397
69,PH V,2629711.0586589836
69,C P PL,139561.83757776784
69,C P PH,752893.6588176838
69,C P V,1169140.0464657713
69,B C P,14090407.156029936
69,P PH PL,144407.8280900371
69,P PL V,394803.4492523936
69,P PH V,1496219.453571971
69,C PH PL,2163574.4702855516
69,C PL V,11429736.28380436
69,B C PL,56794613.82948399
69,C PH V,19081008.711491387
69,B C PH,134669125.2868375
69,B C V,470939569.16158515
69,PH PL V,10623770.77750922
69,C P PH PL,1978580.585986643
69,C P PL V,5779649.091047768
69,B C P PL,52142769.72891084
69,C P PH V,12780458.537796002
69,B C P PH,129042910.11599475
69,B C P V,321014285.5255601
69,P PH PL V,5610955.344375963
69,C PH PL V,269085007.8797902
69,B C PH PL,894054440.2406527
69,B C PL V,5211959745.414781
69,B C PH V,7443977135.21662
69,C P PH PL V,110195645.4684142
69,B C P PH PL,808663004.4216334
69,B C P PL V,2592478815.0272217
69,B C P PH V,4403131798.175955
69,B C PH PL V,122702763593.18414
69,B C P PH PL V,50249214333.596794
70,C P,89929.0000000001
70,P PL,10155.000000000005
70,P PH,216706.9999999999
70,P V,143971.00000000017
70,C PL,189237.5341673726
70,C PH,1208624.8946448064
70,C V,1717552.0443415982
70,B C,22867426.881261744
70,PH PL,163008.92701059103
70,PL V,517445.1970797693
70,PH V,2027130.854499989
70,C P PL,90981.88260289759
70,C P PH,745411.8871093034
70,C P V,974255.67942367
70,B C P,14055467.484403549
70,P PH PL,145146.43870102963
70,P PL V,365561.6959488509
70,P PH V,1335453.3538738308
70,C PH PL,2778545.072487254
70,C PL V,9772008.25015679
70,B C PL,80059780.93836302
70,C PH V,17262013.71308224
70,B C PH,195502126.01684174
70,B C V,473013721.26794195
70,PH PL V,7673243.5824842965
70,C P PH PL,1300413.2197071156
70,C P PL V,3290055.263539666
70,B C P PL,39090849.17505274
70,C P PH V,9037049.229476538
70,B C P PH,122506257.64518413
70,B C P V,224659177.62397873
70,P PH PL V,5760050.693831433
70,C PH PL V,210622970.51670837
70,B C PH PL,1209991821.4740915
70,B C PL V,4456035762.071511
70,B C PH V,6804720486.695395
70,C P PH PL V,51840456.244482756
70,B C P PH PL,558729447.913144
70,B C P PL V,1500265200.174078
70,B C P PH V,2938892159.0126643
70,B C PH PL V,96044074555.61887
70,B C P PH PL V,23639248047.484337
71,C P,174304.99999999997
71,P PL,11102.000000000004
71,P PH,91975.99999999981
71,P V,33690.99999999996
71,C PL,189237.5341673726
71,C PH,174304.99999999953
71,C V,518604.37856523925
71,B C,22867426.881261744
71,PH PL,11101.99999999999
71,PL V,225621.64257446598
71,PH V,33691.00000000001
71,C P PL,189237.5341673726
71,C P PH,174304.99999999953
71,C P V,518604.37856523925
71,B C P,22867426.881261744
71,P PH PL,11102.000000000004
71,P PL V,225621.64257446598
71,P PH V,33690.99999999993
71,C PH PL,189237.5341673726
71,C PL V,6758751.13080488
71,B C PL,80059780.93836302
71,C PH V,518604.37856523925
71,B C PH,22867426.881261744
71,B C V,200173928.1472389
71,PH PL V,225621.64257446543
71,C P PH PL,189237.5341673726
71,C P PL V,6758751.13080488
71,B C P PL,80059780.93836302
71,C P PH V,518604.37856523925
71,B C P PH,22867426.881261744
71,B C P V,200173928.1472389
71,P PH PL V,225621.64257446598
71,C PH PL V,6758751.13080488
71,B C PH PL,80059780.9383634
71,B C PL V,3081990515.6470356
71,B C PH V,200173928.1472389
71,C P PH PL V,6758751.13080488
71,B C P PH PL,80059780.9383634
71,B C P PL V,3081990515.647028
71,B C P PH V,200173928.1472389
71,B C PH PL V,3081990515.6470356
71,B C P PH PL V,3081990515.6470356
72,C P,134887.00000000003
72,P PL,11091.000000000004
72,P PH,1043.0
72,P V,327637.0000000007
72,C PL,161112.88921914302
72,C PH,16155.961809808758
72,C V,1851220.877313404
72,B C,14279461.175343635
72,PH PL,8397.930154756881
72,PL V,647416.5759447307
72,PH V,58102.91980118351
72,C P PL,160980.41861006597
72,C P PH,16155.961809808738
72,C P V,1821040.8643325362
72,B C P,14279461.175343635
72,P PH PL,8397.930154756881
72,P PL V,646993.4220963923
72,P PH V,58102.91980118351
72,C PH PL,157279.21821022482
72,C PL V,12501356.861382501
72,B C PL,61779007.15981687
72,C PH V,1001930.5006757218
72,B C PH,6656025.343318821
72,B C V,468410629.97188425
72,PH PL V,899007.7365221729
72,C P PH PL,157279.21821022482
72,C P PL V,11796541.750473637
72,B C P PL,61737586.38594533
72,C P PH V,1001930.5006757218
72,B C P PH,6656025.343318821
72,B C P V,460774243.0522209
72,P PH PL V,859639.4282431741
72,C PH PL V,24171325.662977915
72,B C PH PL,71259782.12673588
72,B C PL V,5675616015.067653
72,B C PH V,445337972.9441274
72,C P PH PL V,22736652.83475089
72,B C P PH PL,71259782.12673588
72,B C P PL V,5355629954.715015
72,B C P PH V,445337972.9441274
72,B C PH PL V,10973781850.991966
72,B C P PH PL V,10322440386.976871
73,C P,150707.00000000006
73,P PL,10614.000000000007
73,P PH,293592.0
73,P V,2165.999999999999
73,C PL,189237.5341673726
73,C PH,1206789.45271389
73,C V,35735.56041536664
73,B C,22867426.881261744
73,PH PL,163008.92701059103
73,PL V,18663.567059625755
73,PH V,30737.23177296781
73,C P PL,95526.00000000004
73,C P PH,972855.3410594987
73,C P V,19493.99999999999
73,B C P,19505037.32498062
73,P PH PL,156981.90583604443
73,P PL V,18588.65282515087
73,P PH V,30737.23177296781
73,C PH PL,2778545.072487254
73,C PL V,367843.4852334466
73,B C PL,80059780.93836302
73,C PH V,520430.34923403454
73,B C PH,195215166.71285152
73,B C V,15609332.2707356
73,PH PL V,300107.266765942
73,C P PH PL,1412837.1525243996
73,C P PL V,167297.8754263576
73,B C P PL,43559855.999999955
73,C P PH V,276635.0859567106
73,B C P PH,152234028.58431414
73,B C P V,8889263.999999993
73,P PH PL V,298302.1672610684
73,C PH PL V,7038601.243762029
73,B C PH PL,1209991821.4740915
73,B C PL V,167736629.2664514
73,B C PH V,234587815.12197325
73,C P PH PL V,2684719.505349609
73,B C P PH PL,644253741.5511268
73,B C P PL V,76287831.19441915
73,B C P PH V,126145599.19625986
73,B C PH PL V,3209602167.1554885
73,B C P PH PL V,1224232094.43942
74,P U,42029.999999999905
74,B U,79850.99999999975
74,B P,872890.287061326
74,C P,89929.0000000001
74,P PH,216706.9999999999
74,P V,143971.00000000017
74,C PH,1208624.8946448064
74,C V,2265966.0693578264
74,PH V,2629711.0586589836
74,B P U,872890.2870613238
74,C P U,89928.99999999967
74,P PH U,216706.9999999994
74,P U V,143970.99999999983
74,B C P,7846650.769157425
74,B P PH,9426187.443361403
74,B P V,15918993.636172423
74,C P PH,745411.8871093034
74,C P V,980456.2431312237
74,P PH V,1335453.3538738308
74,C PH V,22773771.24698911
74,B C P U,7846650.769157386
74,B P PH U,9426187.443361403
74,B P U V,15918993.636172384
74,C P PH U,745411.8871092998
74,C P U V,980456.2431312262
74,P PH U V,1335453.3538738308
74,B C P PH,88256927.62225905
74,B C P V,233182468.5948449
74,B P PH V,233254590.6295908
74,C P PH V,10630481.603004426
74,B C P PH U,88256927.62225905
74,B C P U V,233182468.5948443
74,B P PH U V,233254590.62958965
74,C P PH U V,10630481.603004452
74,B C P PH V,3688348331.2313547
74,B C P PH U V,3688348331.2313457
75,P U,42030.00000000001
75,B U,62293.99999999996
75,B P,872890.287061326
75,C P,89929.0000000001
75,P PH,216706.9999999999
75,P V,143971.00000000017
75,C PH,969724.0729143718
75,C V,1851220.877313404
75,PH V,2629711.0586589836
75,B P U,353573.77026442357
75,C P U,89929.0000000001
75,P PH U,216706.9999999999
75,P U V,143971.00000000017
75,B C P,7846650.769157425
75,B P PH,9426187.443361403
75,B P V,15918993.636172423
75,C P PH,745411.8871093034
75,C P V,980456.2431312237
75,P PH V,1335453.3538738308
75,C PH V,19081008.711491387
75,B C P U,1412324.4806837598
75,B P PH U,2193466.1338341036
75,B P U V,2737863.2815935207
75,C P PH U,745411.8871092998
75,C P U V,980456.2431312237
75,P PH U V,1335453.3538738242
75,B C P PH,88256927.62225905
75,B C P V,226015291.2834179
75,B P PH V,233254590.6295908
75,C P PH V,10630481.603004426
75,B C P PH U,13443215.406479469
75,B C P U V,23533961.356333204
75,B P PH U V,26507117.60454374
75,C P PH U V,10630481.603004504
75,B C P PH V,3546291677.356897
75,B C P PH U V,339256472.76641434
76,P U,39353.99999999993
76,B U,52950.99999999991
76,B P,876103.1371094378
76,C P,90585.99999999996
76,P PH,42892.99999999998
76,P V,151773.00000000012
76,C PH,174304.99999999953
76,C V,1717552.0443415982
76,PH V,262115.99999999956
76,B P U,218535.7330598359
76,C P U,90585.99999999972
76,P PH U,39353.99999999983
76,P U V,151772.99999999977
76,B C P,7946105.584570585
76,B P PH,876103.1371094356
76,B P V,18864981.527619906
76,C P PH,90585.99999999972
76,C P V,1169140.0464657713
76,P PH V,151773.00000000012
76,C PH V,1717552.0443415982
76,B C P U,1051467.0079067217
76,B P PH U,218535.7330598354
76,B P U V,2331634.5892937444
76,C P PH U,90585.99999999972
76,C P U V,1169140.0464657743
76,P PH U V,151772.9999999994
76,B C P PH,7946105.584570585
76,B C P V,267382177.61811623
76,B P PH V,18864981.527619906
76,C P PH V,1169140.0464657713
76,B C P PH U,1051467.0079067242
76,B C P U V,24473015.248646952
76,B P PH U V,2331634.5892937444
76,C P PH U V,1169140.0464657713
76,B C P PH V,267382177.61811623
76,B C P PH U V,24473015.248646952
77,P U,12830.000000000004
77,B U,79850.99999999975
77,B P,357875.93116888934
77,C P,30981.999999999975
77,P PH,74332.00000000004
77,P V,33690.99999999996
77,C PH,1208624.8946448064
77,C V,518604.37856523925
77,PH V,460039.5671217176
77,B P U,357875.93116888934
77,C P U,30981.999999999975
77,P PH U,74332.00000000004
77,P U V,33690.99999999996
77,B C P,3052567.245295466
77,B P PH,3770611.699601266
77,B P V,5292734.772118296
77,C P PH,282769.62340907636
77,C P V,316655.8807924635
77,P PH V,390882.31324214145
77,C PH V,7081372.883635977
77,B C P U,3052567.2452954734
77,B P PH U,3770611.699601266
77,B P U V,5292734.772118296
77,C P PH U,282769.62340907776
77,C P U V,316655.8807924627
77,P PH U V,390882.31324214145
77,B C P PH,36673567.045933284
77,B C P V,77314464.35748221
77,B P PH V,79176800.0093708
77,C P PH V,3825610.232049138
77,B C P PH U,36673567.045933284
77,B C P U V,77314464.35748258
77,B P PH U V,79176800.009371
77,C P PH U V,3825610.232049157
77,B C P PH V,1284169359.5408022
77,B C P PH U V,1284169359.5408087
78,P U,42188.000000000015
78,B U,79850.99999999975
78,B P,876718.5936353782
78,C P,90677.00000000003
78,P PH,217850.99999999988
78,P V,1301.9999999999977
78,C PH,1208624.8946448064
78,C V,20709.052741412102
78,PH V,17976.18846340074
78,B P U,876718.5936353782
78,C P U,90676.99999999958
78,P PH U,217850.99999999988
78,P U V,1301.9999999999977
78,B C P,7950823.426633127
78,B P PH,9473903.555497548
78,B P V,412196.63079589425
78,C P PH,753845.1613962668
78,C P V,18552.38461302516
78,P PH V,17976.18846340074
78,C PH V,286137.71219498623
78,B C P U,7950823.426633107
78,B P PH U,9473903.555497523
78,B P U V,412196.63079589425
78,C P PH U,753845.161396263
78,C P U V,18552.384613025115
78,P PH U V,17976.188463400693
78,B C P PH,89983599.87743038
78,B C P V,5875668.854713404
78,B P PH V,5697488.04881825
78,C P PH V,256145.28590571153
78,B C P PH U,89983599.87743016
78,B C P U V,5875668.854713374
78,B P PH U V,5697488.048818236
78,C P PH U V,256145.28590571028
78,B C P PH V,81687552.3061486
78,B C P PH U V,81687552.3061484
79,P U,39849.99999999997
79,B U,55345.999999999956
79,B P,841708.6902913613
79,C P,86334.99999999972
79,P PH,208622.99999999994
79,P V,122677.99999999991
79,C PH,969724.0729143718
79,C V,1851220.877313404
79,PH V,2629711.0586589836
79,B P U,221163.358411831
79,C P U,86334.99999999994
79,P PH U,208622.99999999994
79,P U V,122677.99999999991
79,B C P,7592306.49212863
79,B P PH,9073941.987934569
79,B P V,11915412.620239845
79,C P PH,711712.4322359182
79,C P V,728172.9851388297
79,P PH V,1055946.6905610545
79,C PH V,19081008.711491387
79,B C P U,883000.8665149099
79,B P PH U,1383822.7410540888
79,B P U V,1339812.5381075246
79,C P PH U,711712.4322359146
79,C P U V,728172.9851388297
79,P PH U V,1055946.6905610545
79,B C P PH,84427364.57714136
79,B C P V,155516111.41545007
79,B P PH V,160269824.42835495
79,C P PH V,7828735.446368581
79,B C P PH U,8427019.514910279
79,B C P U V,11645620.13302156
79,B P PH U V,13091391.064866785
79,C P PH U V,7828735.446368561
79,B C P PH V,2358325592.5131583
79,B C P PH U V,153844172.40599754
80,P U,42029.999999999905
80,C U,171470.0000000001
80,C P,12970171.439657213
80,C P U,12970171.439657245
81,P U,12925.999999999998
81,C U,132711.99999999977
81,C P,3407758.900300896
81,C P U,3407758.900300896
82,C U,65646.00000000003
82,C PH,334206753.7134519
82,PH U,158337.99999999965
82,C PH U,5831635.920391457
83,C U,78658.99999999991
83,C PH,334206753.7134519
83,PH U,176475.00000000015
83,C PH U,8676054.159547236
84,C U,171373.00000000012
84,U V,34769.999999999985
84,C V,32725864.28291057
84,C U V,32725723.72248351
85,C U,171373.00000000012
85,U V,34769.999999999985
85,C V,32725864.28291057
85,C U V,32725723.72248351
86,C P,134887.00000000003
86,C U,65646.00000000003
86,C V,1851220.877313404
86,P V,328063.9999999989
86,C P U,65646.00000000003
86,C P V,1851220.877313404
86,C U V,1045403.3873323714
86,C P U V,1045403.3873323689
87,C U,74589.99999999997
87,B C,22867426.881261744
87,B U,68130.00000000009
87,B C U,1124586.0783808397
88,C U,132711.99999999977
88,B C,14309901.204419225
88,B U,79850.99999999975
88,B C U,14309901.20441919
89,P U,50204.99999999994
89,P PH,69933111.28140904
89,PH U,148177.00000000003
89,P PH U,1879214.9737230693
90,P U,12512.999999999993
90,P PH,5081808.298423414
90,PH U,281371.9999999991
90,P PH U,5081808.298423414
91,P U,89192.99999999997
91,P PH,69933111.28140904
91,PH U,274079.0000000002
91,P PH U,61000507.37673342
92,P PH,301049.00000000006
92,P U,39353.99999999993
92,P PH U,243828.39164051364
93,U V,34788.99999999994
93,P V,6232948.894892676
93,P U,47099.99999999993
93,P U V,6232948.894892676
94,U V,34788.99999999994
94,P V,6844490.868370618
94,P U,90583.9999999997
94,P U V,6844490.868370618
95,P PH,303186.99999999895
95,C PH,1208624.8946448064
95,PH V,2629711.0586589836
95,C P,174304.99999999997
95,P V,328063.9999999989
95,C V,2265966.0693578264
95,C P PH,1208624.8946448064
95,P PH V,2629711.058658977
95,C PH V,22773771.24698911
95,C P V,2265966.0693578376
95,C P PH V,22773771.24698911
96,P PH,300844.9999999994
96,C PH,968251.4305480494
96,PH V,2022345.4258944946
96,C P,134887.00000000003
96,P V,262115.99999999956
96,C V,1403184.3836296052
96,C P PH,968251.4305480494
96,P PH V,2022345.4258944946
96,C PH V,14443869.603497118
96,C P V,1403184.3836296084
96,C P PH V,14443869.603497082
97,P U,12512.999999999993
97,C U,171470.0000000001
97,U V,34788.99999999994
97,C P,4885138.981179901
97,P V,497689.2565296126
97,C V,32725864.28291057
97,C P U,4885138.981179901
97,P U V,497689.2565296126
97,C U V,32725864.28291049
97,C P V,1579115309.6207094
97,C P U V,1579115309.6207056
98,P U,90418.99999999968
98,C U,171373.00000000012
98,U V,34769.999999999985
98,C P,71166724.7218685
98,P V,6835075.645979933
98,C V,32725864.28291057
98,C P U,71166692.45361234
98,P U V,6835046.288736899
98,C U V,32725723.72248351
98,C P V,32740205653.846447
98,C P U V,32740205652.074482
99,P U,48402.999999999905
99,C U,60194.99999999994
99,U V,21565.0
99,C P,44608072.309468694
99,P V,6844490.868370618
99,C V,20479330.18707491
99,C P U,658437.0024664464
99,P U V,591319.2688734242
99,C U V,996528.0197430487
99,C P V,20515603133.825974
99,C P U V,52114234.66685375
100,P U,89714.0
100,P V,285542.99999999895
100,C P,170789.99999999997
100,C V,2265966.0693578264
100,P U V,285542.99999999965
100,C P U,170789.99999999997
100,C P V,1404035.674913566
100,C P U V,1404035.6749135626
101,P U,89714.0
101,P V,285542.99999999895
101,C P,134887.00000000003
101,C V,1851220.877313404
101,P U V,285542.99999999965
101,C P U,134887.00000000003
101,C P V,1164308.7442749003
101,C P U V,1164308.7442749003
102,B U,79850.99999999975
102,P U,42029.999999999905
102,B P,872890.287061326
102,P V,143971.00000000017
102,B P U,872890.2870613238
102,P U V,143970.99999999983
102,B P V,15918993.636172423
102,B P U V,15918993.636172384
103,B U,66191.99999999987
103,P U,42188.000000000015
103,U V,23112.999999999985
103,B P,876718.5936353782
103,B V,2177432.3931766446
103,P V,1251159.331601695
103,B P U,454199.62611169036
103,B U V,519266.8725093421
103,P U V,706172.0575794532
103,B P V,218003219.09097868
103,B P U V,27361379.518737037
104,U V,20334.000000000022
104,C V,32725864.28291057
104,PH V,31902493.865157194
104,C U,61706.99999999994
104,PH U,148176.99999999965
104,C PH,332168379.17193866
104,C U V,1033716.8559218727
104,PH U V,1889672.1279520958
104,C PH V,160853872913.2537
104,C PH U,3056372.805111149
104,C PH U V,322472246.3787929
105,U V,34620.99999999995
105,C V,20479330.18707491
105,PH V,32093920.35871283
105,C U,132711.99999999977
105,PH U,273096.9999999993
105,C PH,209138774.21897697
105,C U V,20432775.58735658
105,PH U V,29316505.948589105
105,C PH V,101350466648.80168
105,C PH U,191449211.05518743
105,C PH U V,95236635627.08527
106,U V,13458.000000000007
106,C V,32430956.825819157
106,PH V,6922097.319380352
106,C U,52517.00000000003
106,PH U,90562.99999999991
106,C PH,71422443.56473114
106,C U V,453074.69336523203
106,PH U V,799316.8233535412
106,C PH V,31863561266.219307
106,C PH U,1502797.7983707592
106,C PH U V,55454656.43375281
107,B U,79244.99999999994
107,C U,24617.00000000002
107,U V,33691.00000000001
107,B C,4578239.87703568
107,B V,2145539.058368548
107,C V,7155809.377487006
107,B C U,4578239.87703568
107,B U V,2145539.058368548
107,C U V,7155809.377487023
107,B C V,1771137192.9422626
107,B C U V,1771137192.9422626
108,B U,79850.99999999975
108,C U,24617.00000000002
108,U V,34788.99999999994
108,B C,4601350.451337434
108,B V,2177432.3931766446
108,C V,7260508.306784454
108,B C U,4601350.4513374455
108,B U V,2177432.3931766446
108,C U V,7260508.3067844715
108,B C V,1799147184.8449688
108,B C U V,1799147184.8449688
109,P PL,11017.00000000002
109,C PL,106916.09501039391
109,PL V,316356.63070022705
109,PH PL,115736.52133229905
109,C P,134887.00000000003
109,P V,328063.9999999989
109,P PH,303186.99999999895
109,C V,1851220.877313404
109,C PH,969724.0729143718
109,PH V,2629711.0586589836
109,C P PL,106916.09501039391
109,P PL V,316356.63070022623
109,P PH PL,115736.52133229905
109,C PL V,4400317.97677861
109,C PH PL,1193728.5209769013
109,PH PL V,4264099.853811738
109,C P V,1851220.877313404
109,C P PH,969724.0729143718
109,P PH V,2629711.058658977
109,C PH V,19081008.711491387
109,C P PL V,4400317.97677861
109,C P PH PL,1193728.520976907
109,P PH PL V,4264099.853811749
109,C PH PL V,77224161.17650262
109,C P PH V,19081008.711491387
109,C P PH PL V,77224161.17650223
110,P PL,11017.00000000002
110,C PL,106916.09501039391
110,PL V,316356.63070022705
110,PH PL,115736.52133229905
110,C P,134887.00000000003
110,P V,328063.9999999989
110,P PH,303186.99999999895
110,C V,1851220.877313404
110,C PH,969724.0729143718
110,PH V,2629711.0586589836
110,C P PL,106916.09501039391
110,P PL V,316356.63070022623
110,P PH PL,115736.52133229905
110,C PL V,4400317.97677861
110,C PH PL,1193728.5209769013
110,PH PL V,4264099.853811738
110,C P V,1851220.877313404
110,C P PH,969724.0729143718
110,P PH V,2629711.058658977
110,C PH V,19081008.711491387
110,C P PL V,4400317.97677861
110,C P PH PL,1193728.520976907
110,P PH PL V,4264099.853811749
110,C PH PL V,77224161.17650262
110,C P PH V,19081008.711491387
110,C P PH PL V,77224161.17650223
111,P PL,10186.000000000015
111,C PL,111478.05177701995
111,PL V,294779.82880787476
111,PH PL,107563.37305896444
111,C P,174304.99999999997
111,P V,328063.9999999989
111,P PH,300844.9999999994
111,C V,2265966.0693578264
111,C PH,1206789.45271389
111,PH V,2623503.1246736813
111,C P PL,111478.0517770205
111,P PL V,294779.82880787406
111,P PH PL,107563.37305896524
111,C PL V,4918615.631257068
111,C PH PL,1295641.844370248
111,PH PL V,4011394.178528082
111,C P V,2265966.0693578376
111,C P PH,1206789.45271389
111,P PH V,2623503.1246736813
111,C PH V,22743677.05351749
111,C P PL V,4918615.631257068
111,C P PH PL,1295641.8443702513
111,P PH PL V,4011394.178528082
111,C PH PL V,87037798.44298956
111,C P PH V,22743677.053517435
111,C P PH PL V,87037798.44298956
112,P PL,10186.000000000015
112,C PL,111478.05177701995
112,PL V,294779.82880787476
112,PH PL,107563.37305896444
112,C P,174304.99999999997
112,P V,328063.9999999989
112,P PH,303186.99999999895
112,C V,2265966.0693578264
112,C PH,1208624.8946448064
112,PH V,2629711.0586589836
112,C P PL,111478.0517770205
112,P PL V,294779.82880787406
112,P PH PL,107563.37305896524
112,C PL V,4918615.631257068
112,C PH PL,1295641.844370248
112,PH PL V,4011394.178528082
112,C P V,2265966.0693578376
112,C P PH,1208624.8946448064
112,P PH V,2629711.058658977
112,C PH V,22773771.24698911
112,C P PL V,4918615.631257068
112,C P PH PL,1295641.8443702513
112,P PH PL V,4011394.178528082
112,C PH PL V,87037798.44298956
112,C P PH V,22773771.246988993
112,C P PH PL V,87037798.44298956
113,B U,62293.99999999996
113,PH U,148176.99999999965
113,C U,61706.99999999994
113,B PH,22493199.100618064
113,B C,22867426.881261744
113,C PH,334206753.7134519
113,B PH U,1381248.6621423354
113,B C U,753726.9242759142
113,C PH U,3056372.805111149
113,B C PH,99343437170.7833
113,B C PH U,98458898.46369769
114,B U,66985.99999999977
114,PH U,90562.99999999991
114,C U,72901.00000000009
114,B PH,4826516.249365685
114,B C,22818783.27924061
114,C PH,72072793.3298096
114,B PH U,1576716.3363649629
114,B C U,1149074.563264376
114,C PH U,4595520.390170954
114,B C PH,19615120862.687378
114,B C PH U,183709895.95330435
115,B U,70136.99999999997
115,PH U,176500.99999999983
115,C U,80979.99999999993
115,B PH,22493199.100618064
115,B C,22661082.364654385
115,C PH,331191034.8308685
115,B PH U,2234927.5991259753
115,B C U,1393833.8515970928
115,C PH U,5940584.469497071
115,B C PH,98447010404.99286
115,B C PH U,272911429.084172
116,B U,78071.99999999988
116,PH U,247970.00000000003
116,C U,8207.000000000004
116,B PH,22354874.27417925
116,B C,1789118.3433070327
116,C PH,31013647.239745483
116,B PH U,11113926.634916192
116,B C U,1022440.9275023359
116,C PH U,19077006.5442488
116,B C PH,9211967147.603607
116,B C PH U,2824385544.1781735
117,P U,45128.99999999995
117,P PH,303186.99999999895
117,P V,262115.99999999956
117,PH V,2027130.854499989
117,P PH U,261106.50306914886
117,P U V,262115.99999999956
117,P PH V,2027130.854499994
117,P PH U V,2025421.2711342124
118,P U,42029.999999999905
118,P PH,216706.9999999999
118,P V,143971.00000000017
118,PH V,2609207.3871370708
118,P PH U,216706.9999999994
118,P U V,143970.99999999983
118,P PH V,1335453.3538738308
118,P PH U V,1335453.3538738308
119,B U,78071.99999999988
119,B P,876103.1371094378
119,B PH,9579664.683605563
119,P U,42160.999999999935
119,PH U,68699.99999999993
119,P PH,5500640.546573467
119,B P U,708097.6342496827
119,B PH U,6112893.324262203
119,B P PH,1188801708.6347916
119,P PH U,5500640.546573467
119,B P PH U,577359558.7856041
120,B U,79850.99999999975
120,B P,4798324.077949289
120,B PH,22493199.100618064
120,P U,90583.9999999997
120,PH U,281858.99999999895
120,P PH,69933111.28140904
120,B P U,4798324.077949277
120,B PH U,22493199.10061801
120,B P PH,18188469006.781616
120,P PH U,69933111.28140886
120,B P PH U,18188469006.781616
121,B U,78071.99999999988
121,B P,872890.287061326
121,B PH,4850486.483672223
121,P U,42029.999999999905
121,PH U,90562.99999999991
121,P PH,2743386.5532837277
121,B P U,705500.8948683187
121,B PH U,3920335.2420130987
121,B P PH,515464048.7450337
121,P PH U,2743386.5532837277
121,B P PH U,285460776.974164
122,B U,79850.99999999975
122,B P,4317928.903662023
122,B PH,22493199.100618064
122,P U,47099.99999999993
122,PH U,281858.99999999895
122,P PH,63643430.116579026
122,B P U,4317928.903662023
122,B PH U,22493199.10061801
122,B P PH,16971999954.925505
122,P PH U,63643430.11657887
122,B P PH U,16971999954.925505
123,B U,79850.99999999975
123,B P,4772922.8059325535
123,B PH,22493199.100618064
123,P U,89884.99999999988
123,PH U,281858.99999999895
123,P PH,69562900.77587007
123,B P U,4772922.8059325535
123,B PH U,22493199.10061801
123,B P PH,18073914597.52586
123,P PH U,69562900.77587007
123,B P PH U,18073914597.52577
124,B U,66985.99999999977
124,PH U,164156.99999999985
124,U V,20780.999999999978
124,B PH,22493199.100618064
124,B V,2177432.3931766446
124,PH V,32093920.35871283
124,B PH U,1675094.7865222471
124,B U V,442664.47078950383
124,PH U V,2058059.3827824746
124,B PH V,7645135761.217649
124,B PH U V,83728788.17949915
125,B U,45453.99999999992
125,PH U,42166.99999999996
125,U V,12776.000000000002
125,B PH,872278.2747294568
125,B V,2177432.3931766446
125,PH V,1251004.8232101265
125,B PH U,240189.60741688585
125,B U V,105868.712481895
125,PH U V,328671.03752840747
125,B PH V,216852844.46612623
125,B PH U V,3913897.8739563464
126,B U,79850.99999999975
126,PH U,281858.99999999895
126,U V,34788.99999999994
126,B PH,22493199.100618064
126,B V,2177432.3931766446
126,PH V,32093920.35871283
126,B PH U,22493199.10061801
126,B U V,2177432.3931766446
126,PH U V,32093920.35871283
126,B PH V,7645135761.217649
126,B PH U V,7645135761.217649
127,P PL,10186.000000000015
127,P V,262115.99999999956
127,P PH,303186.99999999895
127,C P,134887.00000000003
127,PL V,241508.4192155626
127,PH PL,107563.37305896444
127,C PL,99365.83267948338
127,PH V,2027130.854499989
127,C V,1403184.3836296052
127,C PH,969724.0729143718
127,P PL V,241508.4192155638
127,P PH PL,107563.37305896524
127,C P PL,99365.83267948388
127,P PH V,2027130.854499994
127,C P V,1403184.3836296084
127,C P PH,969724.0729143718
127,PH PL V,3237983.2698593484
127,C PL V,3176634.932812061
127,C PH PL,1112311.4071539415
127,C PH V,14462981.579335589
127,P PH PL V,3237983.2698593484
127,C P PL V,3176634.932812061
127,C P PH PL,1112311.4071539415
127,C P PH V,14462981.579335589
127,C PH PL V,49333786.872571126
127,C P PH PL V,49333786.87257088
128,P PL,3739.0000000000023
128,P V,65079.99999999996
128,P PH,66457.00000000004
128,C P,27554.000000000022
128,PL V,294779.82880787476
128,PH PL,107563.37305896444
128,C PL,111478.05177701995
128,PH V,2629711.0586589836
128,C V,2265966.0693578264
128,C PH,1208624.8946448064
128,P PL V,54081.74279084544
128,P PH PL,42186.0325474358
128,C P PL,35046.92400115751
128,P PH V,478998.7261381793
128,C P V,295691.18183672545
128,C P PH,248218.5994066306
128,PH PL V,4011394.178528082
128,C PL V,4918615.631257068
128,C PH PL,1295641.844370248
128,C PH V,22773771.24698911
128,P PH PL V,610188.328857089
128,C P PL V,541413.4773708776
128,C P PH PL,406130.6238085752
128,C P PH V,2876205.9570293967
128,C PH PL V,87037798.44298956
128,C P PH PL V,7316166.082175812
129,P PL,11083.000000000016
129,P V,151773.00000000012
129,P PH,217655.00000000015
129,C P,90585.99999999996
129,PL V,260303.09756128583
129,PH PL,116366.58885783135
129,C PL,120153.50140549385
129,PH V,2027130.854499989
129,C V,1717552.0443415982
129,C PH,1208624.8946448064
129,P PL V,244600.12290471172
